VectorMagnet - Field Z,ic+,ic-,center+,center-,ic+ from fit,ic- from fit,rmse+,rmse-,#points in +fit,#points in -fit,gate 15 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.0,1.1710025076782923e-06,-1.1582542617879047e-06,0.0001037416713909,8.26793225154361e-05,1.1708925310085728e-06,-1.1577467551609691e-06,8.091034627756604e-10,4.069459839239858e-10,23,19,-5.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-262.hdf5,1.3145775847603697e-08,9.056784458666473e-10,2.3286392861695417e-06,9.056784458666473e-10,0.0056452607003928176,0.00038893652728858215
0.005,1.1704942870194944e-06,-1.1574508050082074e-06,9.821837036479512e-05,7.649499317783913e-05,1.1703950335401772e-06,-1.156828745176807e-06,5.427978632949704e-10,6.7296987801745e-10,23,19,-5.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-262.hdf5,1.3566288363370216e-08,8.64591219661874e-10,2.327223778716984e-06,8.64591219661874e-10,0.0058293871382018156,0.0003715181658108465
0.01,1.1713059967550831e-06,-1.1582928644935787e-06,0.0001028035921954,8.31155706237809e-05,1.17109401972191e-06,-1.158260759030563e-06,5.656431325579954e-10,6.87931090448207e-10,23,19,-5.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-262.hdf5,1.2833260691347084e-08,8.906185146375979e-10,2.329354778752473e-06,8.906185146375979e-10,0.005509362853785701,0.00038235138724514834
0.015,1.1693810509286031e-06,-1.15813186695251e-06,0.0001008434849187,8.085725888551222e-05,1.1693842070918363e-06,-1.1573352225504736e-06,7.778865850742412e-10,6.822235342349643e-10,23,19,-5.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-262.hdf5,1.2048984541362764e-08,1.0346673329638421e-09,2.32671942964231e-06,1.0346673329638421e-09,0.005178529214936359,0.0004446953049479202
0.02,1.1659086388104277e-06,-1.1536298412468788e-06,0.0001046141894006,8.397504634435904e-05,1.1655290143054031e-06,-1.153373742726068e-06,4.5266133091893505e-10,4.965924054000755e-10,23,19,-5.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-262.hdf5,1.2155271579335089e-08,6.719421832347889e-10,2.318902757031471e-06,6.719421832347889e-10,0.00524182031457653,0.00028977127760278166
0.025,1.1576606737720016e-06,-1.1455742441881995e-06,0.0001058500339902,8.38534443665222e-05,1.1574417489753482e-06,-1.1452662404515615e-06,7.91824884496856e-10,4.206094237046364e-10,23,19,-5.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-262.hdf5,1.2175508523786703e-08,8.966041127596983e-10,2.3027079894269098e-06,8.966041127596983e-10,0.005287473956616142,0.0003893748795506498
0.03,1.1496782813561264e-06,-1.137928067217185e-06,0.0001042977327335,8.266635310480714e-05,1.1497156939263e-06,-1.1372994906993696e-06,5.30420219410014e-10,6.476391958605236e-10,23,19,-5.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-262.hdf5,1.2416203226930389e-08,8.371273124046503e-10,2.2870151846256697e-06,8.371273124046503e-10,0.00542899903349904,0.0003660402671129355
0.035,1.1377446325400325e-06,-1.1251717473935209e-06,0.000101567092204,7.948085719869335e-05,1.1377538829186665e-06,-1.124078368526008e-06,3.8017588290183125e-10,6.16640489433524e-10,23,19,-5.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-262.hdf5,1.3675514392658514e-08,7.244164514621427e-10,2.2618322514446744e-06,7.244164514621427e-10,0.006046210714310802,0.00032028444726740107
0.04,1.1237503691895982e-06,-1.1079168156094526e-06,9.950171699259057e-05,7.700796801890848e-05,1.123836647456942e-06,-1.108575631820244e-06,3.5138643226820517e-10,4.7368531462507e-10,23,19,-5.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-262.hdf5,1.526101563669817e-08,5.89788268850466e-10,2.2324122792771858e-06,5.89788268850466e-10,0.006836109879148043,0.00026419942914423096
0.045,1.1082354517575278e-06,-1.0900486858606645e-06,0.0001017653295806,7.884343881892529e-05,1.10775120083113e-06,-1.089845553519815e-06,3.542265685935731e-10,6.661102054058072e-10,23,19,-5.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-262.hdf5,1.7905647311315014e-08,7.544397044451889e-10,2.197596754350945e-06,7.544397044451889e-10,0.008147831159590243,0.0003433135515365745
0.05,1.0902211429609352e-06,-1.0677269718876057e-06,0.0001012909270622,7.765171100511663e-05,1.090150473913792e-06,-1.068211328916628e-06,3.2774683397047384e-10,7.538134641980187e-10,23,19,-5.25,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-262.hdf5,2.19391449971641e-08,8.219809766557173e-10,2.1583618028304198e-06,8.219809766557173e-10,0.010164720747185978,0.0003808552572855676
