in-plane magnitude,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.0,-3.830797277418544e-06,3.833582862094577e-06,-4.066910954377072e-05,4.129010816576896e-06,-3.830817907023854e-06,3.8349204386977884e-06,2.148938416524078e-09,1.3560228394275243e-09,21,17,-2.2,2024/06/Data_0626/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-118.hdf5,4.102531673934631e-09,2.5410104799197694e-09,7.665738345721641e-06,2.5410104799197694e-09,0.0005351776292004947,0.000331476333943722
0.005,-3.8255297314847565e-06,3.833416420746038e-06,-4.452275544787904e-05,1.745914912056463e-07,-3.826565239401373e-06,3.833596475339994e-06,2.112768589353343e-09,1.465483650296928e-09,21,19,-2.2,2024/06/Data_0626/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-118.hdf5,7.031235938620936e-09,2.571270783376524e-09,7.660161714741368e-06,2.571270783376524e-09,0.000917896540629147,0.0003356680919176542
0.01,-3.820440388995295e-06,3.828161106672434e-06,-3.738508316783526e-05,7.378484624036474e-06,-3.818466230511241e-06,3.827655667055126e-06,2.603162253588202e-09,1.4635805871293623e-09,23,17,-2.2,2024/06/Data_0626/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-118.hdf5,9.189436543885001e-09,2.9863894343384517e-09,7.646121897566366e-06,2.9863894343384517e-09,0.0012018427991332243,0.0003905759849444245
0.015,-3.805861067284948e-06,3.815591286587823e-06,-3.858511192408589e-05,5.878503924453616e-06,-3.806419699200595e-06,3.814585741448137e-06,1.5834332824959483e-09,1.1400409079556087e-09,23,17,-2.2,2024/06/Data_0626/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-118.hdf5,8.166042247542032e-09,1.951141776480669e-09,7.621005440648732e-06,1.951141776480669e-09,0.0010715177034235136,0.0002560217167901874
0.02,-3.7901385297796873e-06,3.7962800452297343e-06,-4.177350249842588e-05,3.452002147813627e-06,-3.787367149385879e-06,3.796005549295276e-06,1.5134296099209767e-09,1.2115197511598943e-09,21,17,-2.2,2024/06/Data_0626/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-118.hdf5,8.638399909396879e-09,1.9386204609557e-09,7.583372698681155e-06,1.9386204609557e-09,0.001139123745150915,0.00025564109740672724
0.025,-3.760405188016528e-06,3.770492867048489e-06,-4.286247622629418e-05,2.22154614332556e-06,-3.7604261364137374e-06,3.769892200377776e-06,2.2471240990087556e-09,1.4428514708335195e-09,21,17,-2.2,2024/06/Data_0626/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-118.hdf5,9.466063964038588e-09,2.6704657053091625e-09,7.5303183367915135e-06,2.6704657053091625e-09,0.0012570602650075811,0.0003546288079478171
0.03,-3.722847933152041e-06,3.735320542348458e-06,-4.262420858803749e-05,2.581864622247721e-06,-3.723021788749892e-06,3.734886293847952e-06,1.4643858994308146e-09,1.309552927791013e-09,21,17,-2.2,2024/06/Data_0626/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-118.hdf5,1.1864505098060301e-08,1.964524098385614e-09,7.457908082597844e-06,1.964524098385614e-09,0.001590862339232195,0.0002634152315337659
0.035,-3.6759630512152526e-06,3.695393247127133e-06,-4.394695823361e-05,9.78896685733919e-07,-3.6758732273960766e-06,3.694580341060579e-06,1.706708936958377e-09,1.688441053796403e-09,21,19,-2.2,2024/06/Data_0626/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-118.hdf5,1.8707113664502214e-08,2.400768332771553e-09,7.370453568456655e-06,2.400768332771553e-09,0.002538122449419271,0.0003257297591544721
0.04,-3.620448097671576e-06,3.6464132063460826e-06,-4.2463788127528656e-05,2.6869304028066244e-06,-3.6192308229556503e-06,3.647693529509284e-06,1.2619162480907e-09,1.0706298520919675e-09,19,17,-2.2,2024/06/Data_0626/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-118.hdf5,2.8462706553633705e-08,1.654896038241006e-09,7.266924352464935e-06,1.654896038241006e-09,0.003916747329835514,0.00022773165808947455
0.045,-3.5528719407422247e-06,3.595385870190177e-06,-4.294645058330629e-05,1.3566368229656769e-06,-3.551430138972353e-06,3.595253957763314e-06,2.560330313557217e-09,1.4667195985061935e-09,21,17,-2.2,2024/06/Data_0626/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-118.hdf5,4.382381879096118e-08,2.9506876647931016e-09,7.146684096735667e-06,2.9506876647931016e-09,0.0061320492409869115,0.0004128828279312549
0.05,-3.4690914050355364e-06,3.536248508261682e-06,-4.348899013247943e-05,2.009447854250466e-07,-3.469464004244705e-06,3.536332353049877e-06,1.4740442645537219e-09,1.6930228891468327e-09,21,19,-2.2,2024/06/Data_0626/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-118.hdf5,6.686834880517184e-08,2.2448013268525148e-09,7.005796357294582e-06,2.2448013268525148e-09,0.009544717744407046,0.0003204351743287461
