angle-from-z,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err,parent_csv
165.0,-3.911110837432338e-06,3.845640463055409e-06,-6.939130279743654e-05,-2.2971195530062204e-05,-3.911814998820181e-06,3.843732683528368e-06,1.877537826032413e-09,2.248454762612734e-09,17,17,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-139.hdf5,-6.808231529181274e-08,2.929282695080556e-09,7.755547682348549e-06,2.929282695080556e-09,-0.0087785309407311,0.0003777161435873,Wsc=0.9um-NNE_diode-angle_20mT_0.0V/data.csv
180.0,-3.925712646699774e-06,3.855681303641735e-06,-6.568859980567857e-05,-1.833715648022972e-05,-3.923029381373741e-06,3.855657633782401e-06,1.9870839318042638e-09,1.687641912402311e-09,19,15,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-139.hdf5,-6.737174759133964e-08,2.6070362054508607e-09,7.778687015156142e-06,2.6070362054508607e-09,-0.0086610693372893,0.0003351637597455,Wsc=0.9um-NNE_diode-angle_20mT_0.0V/data.csv
195.0,-3.920764385063159e-06,3.850839727242794e-06,-6.721907125701416e-05,-2.0951833722843343e-05,-3.920248364700916e-06,3.852231480136239e-06,1.6864985790580431e-09,2.238599636998408e-09,17,23,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-140.hdf5,-6.801688456467693e-08,2.802785363158264e-09,7.772479844837156e-06,2.802785363158264e-09,-0.0087509888635937,0.0003606175551996,Wsc=0.9um-NNE_diode-angle_20mT_0.0V/data.csv
210.0,-3.901564137117521e-06,3.837104645018187e-06,-5.628697177592245e-05,-1.0010523357852877e-05,-3.902888977317479e-06,3.839239762282675e-06,1.7325869429606431e-09,1.8886891715831123e-09,19,21,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-140.hdf5,-6.364921503480378e-08,2.5630068867978116e-09,7.742128739600153e-06,2.5630068867978116e-09,-0.0082211517239754,0.000331057979652,Wsc=0.9um-NNE_diode-angle_20mT_0.0V/data.csv
225.0,-3.875796885524337e-06,3.8162363848472894e-06,-5.50832377208261e-05,-9.204523331437388e-06,-3.875946866397131e-06,3.818490788647871e-06,2.0553467241249957e-09,2.2353924389446087e-09,19,21,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-140.hdf5,-5.745607774926047e-08,3.036680673442974e-09,7.694437655045001e-06,3.036680673442974e-09,-0.0074672224696743,0.0003946702111537,Wsc=0.9um-NNE_diode-angle_20mT_0.0V/data.csv
240.0,-3.841170300864728e-06,3.79616630786377e-06,-5.02142862242082e-05,-4.983763318807393e-06,-3.8404707976431375e-06,3.797844325564914e-06,1.818845770072501e-09,1.686045963141268e-09,21,19,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-140.hdf5,-4.2626472078223624e-08,2.48011107112879e-09,7.638315123208051e-06,2.48011107112879e-09,-0.0055806118745622,0.0003246985297354,Wsc=0.9um-NNE_diode-angle_20mT_0.0V/data.csv
255.0,-3.8109573738581065e-06,3.787104000387336e-06,-5.692998177299942e-05,-1.2385422173264476e-05,-3.812225334310017e-06,3.785976907581391e-06,1.932228396329649e-09,2.3714194809569154e-09,19,21,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-140.hdf5,-2.624842672862576e-08,3.058943760556021e-09,7.598202241891408e-06,3.058943760556021e-09,-0.0034545575246614,0.0004025902332928,Wsc=0.9um-NNE_diode-angle_20mT_0.0V/data.csv
270.0,-3.790921588065115e-06,3.7870557708732473e-06,-4.9184048438322894e-05,-4.30353854615766e-06,-3.7924629429894935e-06,3.787649038450424e-06,1.8371693713348227e-09,2.4041867458453588e-09,21,19,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-140.hdf5,-4.8139045390695315e-09,3.025773489187398e-09,7.580111981439917e-06,3.025773489187398e-09,-0.0006350703724241,0.0003991727439864,Wsc=0.9um-NNE_diode-angle_20mT_0.0V/data.csv
285.0,-3.786312749715621e-06,3.801655870854929e-06,-4.463552557306338e-05,-2.2279915476470498e-07,-3.7844568294450624e-06,3.8029425764851554e-06,1.529158373771581e-09,1.5398513284821175e-09,21,19,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-140.hdf5,1.8485747040093014e-08,2.170130743965416e-09,7.587399405930218e-06,2.170130743965416e-09,0.0024363745798916,0.0002860185774749,Wsc=0.9um-NNE_diode-angle_20mT_0.0V/data.csv
300.0,-3.79564993889433e-06,3.8290142932496005e-06,-4.4306621200188815e-05,7.108358543506223e-07,-3.7904235279065455e-06,3.828406332389585e-06,2.444065662618425e-09,1.5960194794601675e-09,21,19,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-140.hdf5,3.7982804483039795e-08,2.9190298288997913e-09,7.618829860296131e-06,2.9190298288997913e-09,0.0049853855748871,0.0003831383765073,Wsc=0.9um-NNE_diode-angle_20mT_0.0V/data.csv
315.0,-3.8057946705079047e-06,3.855846524453399e-06,-5.810805773564011e-05,-1.2397665700964566e-05,-3.80555150808134e-06,3.85635660701071e-06,1.900101353871588e-09,2.181269719480034e-09,19,21,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-140.hdf5,5.0805098929369713e-08,2.892805341550853e-09,7.661908115092049e-06,2.892805341550853e-09,0.0066308676854654,0.0003775650782308,Wsc=0.9um-NNE_diode-angle_20mT_0.0V/data.csv
330.0,-3.826847187651509e-06,3.885680846935028e-06,-5.770043318831525e-05,-1.127344497460564e-05,-3.8266646995994834e-06,3.884736090185046e-06,1.984278400518795e-09,2.4392603133718583e-09,19,21,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-140.hdf5,5.8071390585562456e-08,3.144415946905944e-09,7.71140078978453e-06,3.144415946905944e-09,0.0075305890808439,0.0004077735279124,Wsc=0.9um-NNE_diode-angle_20mT_0.0V/data.csv
345.0,-3.840980187690339e-06,3.905715360794654e-06,-5.357362862544096e-05,-6.474045845970685e-06,-3.842019278231194e-06,3.905987189074674e-06,1.665582241522399e-09,1.7109303958968795e-09,19,19,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-140.hdf5,6.396791084348008e-08,2.38777030362609e-09,7.748006467305869e-06,2.38777030362609e-09,0.0082560476831562,0.0003081891697304,Wsc=0.9um-NNE_diode-angle_20mT_0.0V/data.csv
360.0,-3.855947033513703e-06,3.915715278040229e-06,-6.256941626766193e-05,-1.4938603494710968e-05,-3.854135570720366e-06,3.915097297226027e-06,1.6620850316221032e-09,2.505674924669484e-09,17,21,0.0,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-140.hdf5,6.096172650566109e-08,3.0068145071586424e-09,7.769232867946393e-06,3.0068145071586424e-09,0.0078465567375604,0.0003870275378921,Wsc=0.9um-NNE_diode-angle_20mT_0.0V/data.csv
0.0,-1.6951285570103997e-06,1.661051746730106e-06,-5.521592154276863e-05,-1.3991137148861706e-05,-1.69506324119176e-06,1.6615796070507355e-06,8.327555187255346e-10,4.906814281903993e-10,19,21,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-081.hdf5,-3.3483634141024533e-08,9.665660960010982e-10,3.356642848242496e-06,9.665660960010982e-10,-0.0099753341820552,0.0002879705195619,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
15.0,-1.6948110247296467e-06,1.661069886036923e-06,-5.69706435273853e-05,-1.5371116302438758e-05,-1.6947996109907456e-06,1.66145861766388e-06,9.114781054921751e-10,6.949591868108111e-10,19,21,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-081.hdf5,-3.334099332686547e-08,1.1461939661873763e-09,3.3562582286546256e-06,1.1461939661873763e-09,-0.0099339773805874,0.0003415263195349,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
30.0,-1.688965154958112e-06,1.6590716165070446e-06,-6.059218065127775e-05,-1.895895021997672e-05,-1.6889566968089566e-06,1.6592186609664232e-06,8.627940559446222e-10,4.844677787733151e-10,19,21,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-081.hdf5,-2.973803584253342e-08,9.895062463890372e-10,3.34817535777538e-06,9.895062463890372e-10,-0.0088818633030894,0.0002955476251135,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
45.0,-1.6795863890503231e-06,1.653269367235203e-06,-6.368518064020184e-05,-2.162790911521456e-05,-1.679095837452978e-06,1.653188360893082e-06,7.516125230075592e-10,6.43797634415319e-10,17,23,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-081.hdf5,-2.5907476559896032e-08,9.89644774058121e-10,3.33228419834606e-06,9.89644774058121e-10,-0.00777468997775,0.0002969958816941,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
60.0,-1.6684822106624035e-06,1.6456807983149857e-06,-6.925732835293575e-05,-2.6067396780228644e-05,-1.6677843782305954e-06,1.6455163981416042e-06,9.582200766760731e-10,7.785170000075128e-10,17,23,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-081.hdf5,-2.226798008899127e-08,1.234615095746766e-09,3.3133007763722e-06,1.234615095746766e-09,-0.0067207843754447,0.0003726323270635,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
75.0,-1.660241367911609e-06,1.640560548006444e-06,-6.21083246304087e-05,-1.9511467422142777e-05,-1.6594494572534355e-06,1.640518366086369e-06,1.1553978915251472e-09,5.399508755901712e-10,17,21,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-081.hdf5,-1.8931091167066623e-08,1.2753396550689342e-09,3.2999678233398047e-06,1.2753396550689342e-09,-0.0057367502292513,0.0003864766897978,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
90.0,-1.6561106767064025e-06,1.6382530917879562e-06,-6.634476319969473e-05,-2.3250944913405106e-05,-1.655390520084861e-06,1.6384162656490645e-06,9.488009006604156e-10,7.407592816393489e-10,17,23,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-081.hdf5,-1.6974254435796544e-08,1.2037223361011708e-09,3.2938067857339253e-06,1.2037223361011708e-09,-0.005153384985821,0.00036545504887,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
105.0,-1.6636186916489822e-06,1.646213100730301e-06,-6.020406465419702e-05,-1.7017358569479775e-05,-1.6633640182354626e-06,1.6468132302400462e-06,8.403252989269942e-10,8.674194597245803e-10,17,21,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-082.hdf5,-1.6550787995416466e-08,1.2077098687704862e-09,3.3101772484755088e-06,1.2077098687704862e-09,-0.004999970319728,0.0003648520529909,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
120.0,-1.6683416511246218e-06,1.653780794346971e-06,-6.370380928489522e-05,-1.978181862510161e-05,-1.66820778589223e-06,1.6540384781560205e-06,1.0529083348295602e-09,8.378344334357035e-10,17,21,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-082.hdf5,-1.4169307736209434e-08,1.3455788714914056e-09,3.3222462640482502e-06,1.3455788714914056e-09,-0.0042649781533484,0.000405024493236,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
135.0,-1.676112508154842e-06,1.663316687795459e-06,-5.317623777285767e-05,-8.538736719208005e-06,-1.6750299065113137e-06,1.6636359734536514e-06,9.472342554436191e-10,6.287310832055787e-10,19,19,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-082.hdf5,-1.1393933057662322e-08,1.1369061129551056e-09,3.338665879964965e-06,1.1369061129551056e-09,-0.0034127203701443,0.0003405290539367,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
150.0,-1.6838586046335733e-06,1.675418756436912e-06,-5.419417353727689e-05,-9.922778415934749e-06,-1.683601212409242e-06,1.674910010758863e-06,5.646742126401975e-10,5.536128706583853e-10,17,19,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-082.hdf5,-8.691201650379183e-09,7.907870617172774e-10,3.358511223168105e-06,7.907870617172774e-10,-0.0025878137879738,0.0002354584091073,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
165.0,-1.6908365461084551e-06,1.6855466809001884e-06,-5.239311881024406e-05,-8.763206235573255e-06,-1.6905832415040723e-06,1.6853043915364998e-06,8.218914838070663e-10,7.030780873200951e-10,19,19,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-082.hdf5,-5.278849967572524e-09,1.0815842121740983e-09,3.375887633040572e-06,1.0815842121740983e-09,-0.0015636924392587,0.0003203855258382,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
180.0,-1.694299710216826e-06,1.6902751908820835e-06,-4.365835478991086e-05,-3.522212616036171e-07,-1.694624360499391e-06,1.6902645628998598e-06,8.468897272919954e-10,6.111048270268667e-10,19,19,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-082.hdf5,-4.359797599531269e-09,1.0443521052826232e-09,3.384888923399251e-06,1.0443521052826232e-09,-0.001288017922654,0.0003085338973304,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
195.0,-1.6955226291088335e-06,1.6887407133851965e-06,-4.5117007099615785e-05,-1.6968409775119275e-06,-1.6950992472699996e-06,1.6893466959692329e-06,7.529488540981111e-10,5.384003468016382e-10,21,19,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-082.hdf5,-5.752551300766733e-09,9.256386499729699e-10,3.384445943239232e-06,9.256386499729699e-10,-0.0016997025206616,0.0002734982335589,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
210.0,-1.6915745111098369e-06,1.6830989850372587e-06,-4.582262998642438e-05,-1.998174401774574e-06,-1.691223876763944e-06,1.6829394216071805e-06,1.122760669976049e-09,8.053157483720056e-10,21,19,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-083.hdf5,-8.284455156763596e-09,1.381710887494569e-09,3.3741632983711244e-06,1.381710887494569e-09,-0.002455262067714,0.0004094985719414,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
225.0,-1.6841009699419033e-06,1.6730140998981934e-06,-3.631286353120331e-05,7.054314652004852e-06,-1.6842753735491912e-06,1.672863604263172e-06,1.4959632547150861e-09,5.678558375772059e-10,23,17,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-083.hdf5,-1.1411769286019131e-08,1.600114468320396e-09,3.3571389778123637e-06,1.600114468320396e-09,-0.0033992543536149,0.0004766331461028,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
240.0,-1.6763993514739306e-06,1.660707307334647e-06,-3.878270962476084e-05,4.543335049951856e-06,-1.6759634736385566e-06,1.6609251875191129e-06,1.138034878968973e-09,7.931563676109241e-10,21,17,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-083.hdf5,-1.5038286119443753e-08,1.3871627190894658e-09,3.3368886611576697e-06,1.3871627190894658e-09,-0.0045066790194391,0.000415709646507,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
255.0,-1.6715877131932171e-06,1.653229981013377e-06,-3.316318447063648e-05,1.1084608977124754e-05,-1.6707350564649568e-06,1.6535033456004768e-06,1.2070551492430103e-09,8.48959482988587e-10,23,17,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-083.hdf5,-1.7231710864479985e-08,1.4757080798959915e-09,3.3242384020654338e-06,1.4757080798959915e-09,-0.0051836567599283,0.0004439296246633,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
270.0,-1.667645797878558e-06,1.6493818718568795e-06,-3.924158248917728e-05,4.692897532400032e-06,-1.667941429724774e-06,1.6490629706127423e-06,9.138618990028224e-10,6.165075557885452e-10,21,17,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-083.hdf5,-1.88784591120318e-08,1.1023725036453928e-09,3.3170044003375164e-06,1.1023725036453928e-09,-0.0056914181693912,0.0003323451598515,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
285.0,-1.6703793400692612e-06,1.64853070353812e-06,-4.324425135803024e-05,4.886856581701955e-07,-1.6701953288584117e-06,1.6489266125480314e-06,1.0956133743160988e-09,6.766719647969313e-10,21,19,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-083.hdf5,-2.126871631038033e-08,1.287731965093065e-09,3.319121941406443e-06,1.287731965093065e-09,-0.0064079345941016,0.0003879816486826,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
300.0,-1.6767957356446248e-06,1.653573456826454e-06,-3.8717746050389424e-05,5.114781424397654e-06,-1.6772495738311963e-06,1.6536840102490988e-06,1.1044033161578963e-09,6.463404618940042e-10,21,17,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-083.hdf5,-2.3565563582097552e-08,1.2796338059858816e-09,3.330933584080295e-06,1.2796338059858816e-09,-0.007074762371344,0.0003841763270167,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
315.0,-1.6874120387934937e-06,1.660605582237222e-06,-4.149665488516622e-05,2.564492519666248e-06,-1.6870788575668575e-06,1.6611163631753452e-06,1.0698473050892198e-09,4.4963865227251805e-10,21,17,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-083.hdf5,-2.5962494391512336e-08,1.1604947969827835e-09,3.348195220742203e-06,1.1604947969827835e-09,-0.0077541758110977,0.0003466135062689,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
330.0,-1.6967325116146694e-06,1.6681068787481837e-06,-4.103678444180301e-05,2.0552804366402275e-06,-1.696781529445787e-06,1.668275886704354e-06,1.254621111684578e-09,5.03336849689968e-10,21,17,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-083.hdf5,-2.8505642741433087e-08,1.351821777506365e-09,3.365057416150141e-06,1.351821777506365e-09,-0.0084710717281149,0.0004017376562062,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
345.0,-1.704715149722713e-06,1.6733978711265475e-06,-4.590072874617576e-05,-2.847975127991379e-06,-1.7050465577127702e-06,1.6735897778686084e-06,7.792492976302411e-10,5.993016480485787e-10,21,19,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-083.hdf5,-3.1456779844161784e-08,9.830523552746143e-10,3.3786363355813783e-06,9.830523552746143e-10,-0.0093104959278634,0.0002909738914807,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
360.0,-1.7087184239181111e-06,1.6758772917083449e-06,-5.017400342875778e-05,-7.056575863399438e-06,-1.708895457169744e-06,1.6761435554723814e-06,4.88370266934056e-10,4.844724880140063e-10,19,19,-4.8,2024/06/Data_0619/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-083.hdf5,-3.275190169736248e-08,6.879092303986932e-10,3.3850390126421254e-06,6.879092303986932e-10,-0.0096754872174423,0.0002032299853577,Wsc=0.9um-NNE_diode-angle_20mT_-4.8V/data.csv
0.0,-3.3566545651496083e-06,3.295237910827531e-06,-7.422792277230589e-05,-2.597355136278765e-05,-3.355726605429025e-06,3.2941092295523085e-06,1.140934863533461e-09,2.5037742655561435e-09,15,23,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-062.hdf5,-6.161737587671637e-08,2.7514755924207876e-09,6.649835834981333e-06,2.7514755924207876e-09,-0.0092659995533392,0.0004137837049352,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
15.0,-3.3511764862600766e-06,3.292882189319062e-06,-6.909639433990111e-05,-2.109162610167439e-05,-3.352765960830158e-06,3.293003805457846e-06,1.937093644013234e-09,2.2215920446554022e-09,21,19,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-063.hdf5,-5.976215537231195e-08,2.9475079301933423e-09,6.645769766288004e-06,2.9475079301933423e-09,-0.0089925106457144,0.0004435343394253,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
30.0,-3.3316368915379795e-06,3.2803539081739887e-06,-7.340664645527246e-05,-2.534369441104353e-05,-3.332680633721262e-06,3.279547887113957e-06,1.533203708227652e-09,1.8590513519044102e-09,19,19,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-063.hdf5,-5.31327466073048e-08,2.4097272750128044e-09,6.612228520835219e-06,2.4097272750128044e-09,-0.0080355278768546,0.000364446731364,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
45.0,-3.3014572894313206e-06,3.258387819434701e-06,-7.470703358398511e-05,-2.688180144786651e-05,-3.3017780278105096e-06,3.2588652297719166e-06,1.4368886561729e-09,1.680643328734392e-09,19,19,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-063.hdf5,-4.291279803859304e-08,2.211156034443924e-09,6.560643257582427e-06,2.211156034443924e-09,-0.0065409436778926,0.0003370406297234,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
60.0,-3.270327042522133e-06,3.2365952803688328e-06,-8.108553702135925e-05,-3.374305532979328e-05,-3.27012108553166e-06,3.2357438814044523e-06,1.492014438678249e-09,2.111690111328423e-09,19,21,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-063.hdf5,-3.4377204127207775e-08,2.585602871963639e-09,6.505864966936112e-06,2.585602871963639e-09,-0.0052840328383571,0.0003974320065302,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
75.0,-3.2459523759332343e-06,3.2180055070948487e-06,-8.87327137160007e-05,-4.233551065770546e-05,-3.245926112720572e-06,3.2186289402725523e-06,7.245625593126314e-10,2.052577198598153e-09,17,23,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-063.hdf5,-2.7297172448019494e-08,2.1767094566254614e-09,6.464555052993124e-06,2.1767094566254614e-09,-0.0042225910715047,0.0003367175071385,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
90.0,-3.2357533285124063e-06,3.2129117449882334e-06,-7.64955813206927e-05,-2.9753240628189308e-05,-3.235266254925494e-06,3.212502350271512e-06,1.3982195547717254e-09,1.57675286346357e-09,19,21,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-063.hdf5,-2.2763904653981804e-08,2.1074077715968052e-09,6.447768605197006e-06,2.1074077715968052e-09,-0.0035305089322891,0.0003268449962274,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
105.0,-3.242597290275076e-06,3.224318504950649e-06,-7.632556415800908e-05,-3.0997813119100285e-05,-3.241409008839432e-06,3.222951782685872e-06,1.2753848941496478e-09,2.750969755816303e-09,23,25,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-064.hdf5,-1.845722615356026e-08,3.032233702345701e-09,6.464360791525304e-06,3.032233702345701e-09,-0.0028552283433433,0.000469071291036,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
120.0,-3.2583440163813505e-06,3.244418454583489e-06,-7.421824817863182e-05,-2.862735325392073e-05,-3.2566669887893053e-06,3.244304716028131e-06,1.2963309047865272e-09,3.330274352242071e-09,21,25,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-064.hdf5,-1.2362272761174322e-08,3.5736817256026037e-09,6.500971704817437e-06,3.5736817256026037e-09,-0.0019016038405479,0.0005497160038919,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
135.0,-3.277307105350972e-06,3.274707977752048e-06,-7.720558323048233e-05,-3.131473093489526e-05,-3.277083511841265e-06,3.2748853934205028e-06,1.564614048411739e-09,3.551992088833166e-09,23,25,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-064.hdf5,-2.198118420762249e-09,3.881322573507743e-09,6.551968905261768e-06,3.881322573507743e-09,-0.0003354897516374,0.0005923902948957,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
150.0,-3.299154434920088e-06,3.30642739212101e-06,-6.12731484489391e-05,-1.5264932620050836e-05,-3.298959695268505e-06,3.30774528664466e-06,2.160994379860957e-09,2.435575853591937e-09,25,23,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-064.hdf5,8.785591376154794e-09,3.2560599577389132e-09,6.606704981913164e-06,3.2560599577389132e-09,0.0013297992569982,0.0004928421725511,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
165.0,-3.3159559319462065e-06,3.334392748189776e-06,-6.311606523508672e-05,-1.83839461499368e-05,-3.315711447824334e-06,3.33515319271919e-06,2.6410136768668223e-09,3.845115511903361e-09,25,23,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-064.hdf5,1.9441744894856e-08,4.664747210865499e-09,6.650864640543524e-06,4.664747210865499e-09,0.0029231905843248,0.0007013775491114,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
180.0,-3.320697967866153e-06,3.348241012263137e-06,-5.999320942494894e-05,-1.4229315083497674e-05,-3.3222872076180497e-06,3.348298003081105e-06,2.6728108256745053e-09,3.33229959505041e-09,27,21,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-064.hdf5,2.601079546305526e-08,4.2717839717167294e-09,6.670585210699155e-06,4.2717839717167294e-09,0.0038993273665608,0.0006403960540753,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
195.0,-3.3198080249512653e-06,3.3443270242086167e-06,-5.7094134567949576e-05,-1.1559014080557637e-05,-3.3193772287296028e-06,3.3450270452973013e-06,2.4551539621778553e-09,3.065859104850452e-09,27,21,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-064.hdf5,2.564981656769852e-08,3.927756742568465e-09,6.664404274026904e-06,3.927756742568465e-09,0.0038487786024121,0.0005893678822709,Wsc=0.9um-NNE_diode-angle_20mT_-3.6V/data.csv
