field,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err,parent_csv
-0.04,-2.489008007445539e-06,2.5106074482785663e-06,-4.759025703008789e-05,-3.450834672090286e-06,-2.4896290292186933e-06,2.510534035244675e-06,1.1678700040582095e-09,8.273054863254774e-10,21,19,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,2.090500602598172e-08,1.4312074322344603e-09,5.000163064463368e-06,1.4312074322344603e-09,0.0041808648550995,0.0002862346531937,diode-lowfield_-4.2V/data.csv
-0.035,-2.5265149133970887e-06,2.550219240229626e-06,-4.4446842271360047e-05,-2.333613585491903e-07,-2.5269089292123228e-06,2.54958496593589e-06,8.97767905177594e-10,6.440269092184795e-10,21,19,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,2.2676036723567425e-08,1.104879120702565e-09,5.076493895148213e-06,1.104879120702565e-09,0.0044668696923362,0.0002176482758087,diode-lowfield_-4.2V/data.csv
-0.03,-2.558387486277094e-06,2.5803007944913763e-06,-3.744879098385437e-05,6.89820458380294e-06,-2.5578988714761498e-06,2.5802151378302905e-06,1.0517531349657847e-09,6.683438986937808e-10,23,17,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,2.231626635414078e-08,1.2461413338107195e-09,5.13811400930644e-06,1.2461413338107195e-09,0.0043432797158101,0.0002425312254948,diode-lowfield_-4.2V/data.csv
-0.025,-2.588132092296229e-06,2.6032993731358136e-06,-3.964782259373463e-05,4.975686141697672e-06,-2.586812465515836e-06,2.6025639531606816e-06,1.0493986704925023e-09,1.1689751721925783e-09,21,17,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,1.575148764484556e-08,1.57090436463653e-09,5.189376418676518e-06,1.57090436463653e-09,0.0030353334146577,0.0003027168342486,diode-lowfield_-4.2V/data.csv
-0.02,-2.608529077627861e-06,2.6177979562373686e-06,-3.701315501636973e-05,7.679343968620819e-06,-2.6087393556956527e-06,2.6179570272915875e-06,1.2072121233519755e-09,1.0545500835059914e-09,23,17,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,9.217671595934793e-09,1.6029463463854544e-09,5.226696382987241e-06,1.6029463463854544e-09,0.0017635750999308,0.000306684896475,diode-lowfield_-4.2V/data.csv
-0.015,-2.6260387802713614e-06,2.627613735354496e-06,-3.23206329833699e-05,1.2853019314460618e-05,-2.6250475887802094e-06,2.626343181565068e-06,1.331789719785419e-09,1.053455004471476e-09,23,17,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,1.2955927848586007e-09,1.698066931593723e-09,5.251390770345277e-06,1.698066931593723e-09,0.0002467142213401,0.0003233556704371,diode-lowfield_-4.2V/data.csv
-0.01,-2.638208194134392e-06,2.630162060781829e-06,-3.6397992113299104e-05,8.282765332171572e-06,-2.637545299685677e-06,2.628705260762699e-06,7.20860136334169e-10,8.900308697338123e-10,21,17,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,-8.840038922977919e-09,1.145335883151682e-09,5.266250560448376e-06,1.145335883151682e-09,-0.0016786210267642,0.0002174863280145,diode-lowfield_-4.2V/data.csv
-0.005,-2.6447121970731764e-06,2.6279892566457585e-06,-3.332750472417518e-05,1.1216721027633011e-05,-2.644884041501707e-06,2.6282453773284034e-06,8.421960052084715e-10,8.73636231505267e-10,23,17,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,-1.663866417330341e-08,1.213480274329926e-09,5.27312941883011e-06,1.213480274329926e-09,-0.0031553680654769,0.0002301264048057,diode-lowfield_-4.2V/data.csv
0.0,-2.650748230093862e-06,2.6254004449289603e-06,-3.968141705395825e-05,4.9432220496540486e-06,-2.65061966856838e-06,2.6258839596517004e-06,6.63178691040324e-10,8.04760476733621e-10,21,17,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,-2.4735708916679692e-08,1.0428065022632352e-09,5.276503628220081e-06,1.0428065022632352e-09,-0.004687897641989,0.0001976342734194,diode-lowfield_-4.2V/data.csv
0.005,-2.6536327242486254e-06,2.6203009630281604e-06,-4.454589991220287e-05,-2.078625142002149e-07,-2.653555029941142e-06,2.6212586144690333e-06,7.727774129054191e-10,6.351885440291015e-10,21,19,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,-3.229641547210854e-08,1.000324655480711e-09,5.274813644410176e-06,1.000324655480711e-09,-0.0061227595227622,0.0001896452600827,diode-lowfield_-4.2V/data.csv
0.01,-2.6549188230820546e-06,2.615260175735773e-06,-4.162815441757146e-05,3.554341949012757e-06,-2.653732157446781e-06,2.6134067452065384e-06,7.15494309271095e-10,1.231935386566381e-09,19,17,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,-4.032541224024239e-08,1.4246392186352932e-09,5.26713890265332e-06,1.4246392186352932e-09,-0.0076560373640285,0.0002704847920099,diode-lowfield_-4.2V/data.csv
0.015,-2.6486761563479904e-06,2.6003255560445703e-06,-3.895928780215303e-05,6.355464197782363e-06,-2.6482862854424564e-06,2.600412788337049e-06,1.278532592417256e-09,6.94816368132695e-10,23,17,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,-4.787349710540721e-08,1.455134143403383e-09,5.2486990737795055e-06,1.455134143403383e-09,-0.0091210215012258,0.0002772486382246,diode-lowfield_-4.2V/data.csv
0.02,-2.6385108922828048e-06,2.5828763502438187e-06,-3.736342185613654e-05,7.404318960516919e-06,-2.6387900611256915e-06,2.5827558653977298e-06,7.10504356391144e-10,7.629660993300098e-10,23,17,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,-5.6034195727961744e-08,1.0425611297078192e-09,5.221545926523421e-06,1.0425611297078192e-09,-0.0107313421190704,0.0001996767191573,diode-lowfield_-4.2V/data.csv
0.025,-2.6217450961955866e-06,2.560406319921456e-06,-3.672446213762942e-05,8.083998529492864e-06,-2.621757451526344e-06,2.559856469217417e-06,8.02737203357521e-10,1.1181705856271395e-09,23,17,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,-6.190098230892707e-08,1.3764782875933766e-09,5.181613920743761e-06,1.3764782875933766e-09,-0.0119462745113286,0.0002656655872368,diode-lowfield_-4.2V/data.csv
0.03,-2.5988209312502773e-06,2.535373914021917e-06,-3.851771231518198e-05,6.379185148267015e-06,-2.5991747373976097e-06,2.535600363348181e-06,8.63707552228417e-10,8.04352543545644e-10,23,17,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,-6.357437404942873e-08,1.1802430894035134e-09,5.134775100745791e-06,1.1802430894035134e-09,-0.0123811409072609,0.0002298705442933,diode-lowfield_-4.2V/data.csv
0.035,-2.567260172080798e-06,2.503455493432887e-06,-4.080918813797827e-05,4.392556524502472e-06,-2.567639897855835e-06,2.504324875290126e-06,7.06393532192016e-10,6.160905251509875e-10,21,17,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,-6.33150225657087e-08,9.373149724097723e-10,5.0719647731459615e-06,9.373149724097723e-10,-0.0124833324752049,0.0001848175301031,diode-lowfield_-4.2V/data.csv
0.04,-2.5267192447363704e-06,2.470383894955551e-06,-3.933031890632901e-05,5.917292369699599e-06,-2.5261914672328524e-06,2.468905386283452e-06,8.25510194557207e-10,1.1880470358342379e-09,21,17,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,-5.728608094940045e-08,1.446693761883418e-09,4.995096853516305e-06,1.446693761883418e-09,-0.0114684625001963,0.0002896418107273,diode-lowfield_-4.2V/data.csv
0.045,-2.4757641080623864e-06,2.4303902666376736e-06,-4.034703181740404e-05,4.696599743636916e-06,-2.475427271616048e-06,2.430490449341232e-06,1.1416600116337723e-09,1.119126887618716e-09,21,17,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,-4.493682227481577e-08,1.5986971485415172e-09,4.90591772095728e-06,1.5986971485415172e-09,-0.0091597178817029,0.0003258848402604,diode-lowfield_-4.2V/data.csv
0.05,-2.4157184203001045e-06,2.3855846628293453e-06,-4.088056526399835e-05,5.606670975767464e-06,-2.4145819003945337e-06,2.385948163088332e-06,1.3666777945757383e-09,7.348338454508874e-10,21,17,-4.2,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-075.hdf5,-2.8633737306201897e-08,1.5517051828896304e-09,4.800530063482866e-06,1.5517051828896304e-09,-0.0059647032572539,0.0003232419681082,diode-lowfield_-4.2V/data.csv
-0.05,-3.060716900065418e-06,3.06807427160768e-06,-4.877267358554794e-05,-4.8603130182232816e-06,-3.06038401745151e-06,3.0667080134640283e-06,1.347399100167026e-09,1.0729845737024787e-09,21,19,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,6.323996012518361e-09,1.7224343907778903e-09,6.127092030915538e-06,1.7224343907778903e-09,0.0010321366123781,0.0002811179103474,diode-lowfield_-3.6V/data.csv
-0.045,-3.1142671694995667e-06,3.1455571416413685e-06,-4.4154868839031615e-05,-8.75236315660649e-07,-3.115917528240877e-06,3.144847445812972e-06,1.7942837006058555e-09,8.719870516336256e-10,21,19,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,2.8929917572095213e-08,1.994947472109616e-09,6.260764974053849e-06,1.994947472109616e-09,0.0046208279167143,0.0003186461683793,diode-lowfield_-3.6V/data.csv
-0.04,-3.163372769386753e-06,3.2059932194319406e-06,-4.119450561807301e-05,2.140905325334504e-06,-3.16358543026548e-06,3.2051131269280915e-06,1.428756098467349e-09,1.3154177163195126e-09,21,17,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,4.1527696662611463e-08,1.942078205766926e-09,6.368698557193572e-06,1.942078205766926e-09,0.0065205938528375,0.0003049476238618,diode-lowfield_-3.6V/data.csv
-0.035,-3.2086566420374456e-06,3.253141742708929e-06,-4.222265330438783e-05,1.951028336817637e-06,-3.209639274512757e-06,3.2540040667469296e-06,1.5722445429780823e-09,1.4519890557428151e-09,21,17,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,4.436479223417256e-08,2.140146051306141e-09,6.463643341259687e-06,2.140146051306141e-09,0.0068637438503106,0.000331113019377,diode-lowfield_-3.6V/data.csv
-0.03,-3.248845983251354e-06,3.2903063125864603e-06,-4.389816784639951e-05,9.129686484715572e-07,-3.24864753833178e-06,3.290328220739622e-06,1.564976406695775e-09,1.961814921652213e-09,21,19,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,4.16806824078421e-08,2.509555526449195e-09,6.538975759071402e-06,2.509555526449195e-09,0.0063741913020581,0.0003837919882888,diode-lowfield_-3.6V/data.csv
-0.025,-3.2860975750275675e-06,3.3178101896418505e-06,-4.045577660836186e-05,5.165782367301349e-06,-3.285024832576371e-06,3.318589920943242e-06,1.5448393567427812e-09,2.2128714162138915e-09,21,17,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,3.3565088366871123e-08,2.698764262183328e-09,6.603614753519613e-06,2.698764262183328e-09,0.0050828356316487,0.0004086851253855,diode-lowfield_-3.6V/data.csv
-0.02,-3.315101601385513e-06,3.3354536782867973e-06,-4.614514312768704e-05,-4.52670393587663e-07,-3.314288244012812e-06,3.33744953824226e-06,1.528585823371412e-09,2.402188880133232e-09,21,19,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,2.3161294229447712e-08,2.84729451150523e-09,6.651737782255072e-06,2.84729451150523e-09,0.0034819914716475,0.0004280553240876,diode-lowfield_-3.6V/data.csv
-0.015,-3.335906345640034e-06,3.3502907686108047e-06,-4.097612586931238e-05,5.356703482837165e-06,-3.336285851039225e-06,3.348661887314076e-06,1.6592708979385483e-09,1.984360817864432e-09,21,17,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,1.2376036274850733e-08,2.586671175124777e-09,6.6849477383533e-06,2.586671175124777e-09,0.0018513288000512,0.0003869402887149,diode-lowfield_-3.6V/data.csv
-0.01,-3.3525880417942853e-06,3.352703791179567e-06,-4.176061393717665e-05,4.571200590188372e-06,-3.3527392697056773e-06,3.352961910532408e-06,1.3649180173667199e-09,2.022247476360999e-09,21,17,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,2.2264082673081727e-10,2.439771720833883e-09,6.705701180238085e-06,2.439771720833883e-09,3.3201722049134394e-05,0.0003638354374287,diode-lowfield_-3.6V/data.csv
-0.005,-3.363652557958138e-06,3.3553904363367834e-06,-4.1507513988404736e-05,4.567817552025186e-06,-3.365034992049562e-06,3.3558648258176207e-06,2.5631996603576755e-09,1.930439335569344e-09,21,17,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,-9.170166231941168e-09,3.208829775349748e-09,6.720899817867183e-06,3.208829775349748e-09,-0.0013644253716686,0.0004774409452864,diode-lowfield_-3.6V/data.csv
0.0,-3.3718321056026863e-06,3.3528018589652005e-06,-4.442158612908316e-05,2.121463399690179e-06,-3.370334246919443e-06,3.353351184538876e-06,3.1523923320914753e-09,2.108027057211797e-09,21,19,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,-1.6983062380567007e-08,3.7922757665241275e-09,6.723685431458319e-06,3.7922757665241275e-09,-0.0025258561771952,0.0005640192276137,diode-lowfield_-3.6V/data.csv
0.005,-3.3754131329426965e-06,3.3454101829370904e-06,-5.383399571616557e-05,-7.539796949549306e-06,-3.3747443648911588e-06,3.346857753299992e-06,1.648320230914786e-09,1.7709560014097755e-09,17,19,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,-2.7886611591166752e-08,2.4193479994767753e-09,6.721602118191151e-06,2.4193479994767753e-09,-0.0041488042732691,0.0003599393088808,diode-lowfield_-3.6V/data.csv
0.01,-3.3732315037911307e-06,3.335353479226479e-06,-4.834575620626652e-05,-1.9587269580450665e-06,-3.3737783366012053e-06,3.3367669105751434e-06,1.940460676296293e-09,2.6795313807579887e-09,21,19,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,-3.70114260260619e-08,3.3083645592224382e-09,6.710545247176349e-06,3.3083645592224382e-09,-0.0055154126323245,0.0004930172969308,diode-lowfield_-3.6V/data.csv
0.015,-3.368721580768237e-06,3.321106564007756e-06,-5.072386073764498e-05,-3.915652014055743e-06,-3.370213934363126e-06,3.3219472052792506e-06,2.1946868595756403e-09,1.900338883202352e-09,21,19,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,-4.8266729083875255e-08,2.9030911598853982e-09,6.692161139642377e-06,2.9030911598853982e-09,-0.0072124278057139,0.0004338160134582,diode-lowfield_-3.6V/data.csv
0.02,-3.3561745798460016e-06,3.298091105793617e-06,-4.767917028112328e-05,-7.558590890493545e-07,-3.3585523432510893e-06,3.3002643230716427e-06,2.659320845381182e-09,2.299667237879342e-09,21,19,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,-5.8288020179446576e-08,3.515744126590341e-09,6.658816666322732e-06,3.515744126590341e-09,-0.00875351028573,0.0005280035470685,diode-lowfield_-3.6V/data.csv
0.025,-3.338218703494437e-06,3.2703831848176333e-06,-4.890379975528684e-05,-2.1687346802626858e-06,-3.338651919240316e-06,3.2711715429948085e-06,2.6588681610888807e-09,1.995137484106552e-09,21,19,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,-6.748037624550758e-08,3.3241771129919037e-09,6.609823462235124e-06,3.3241771129919037e-09,-0.0102091041661026,0.0005029408667257,diode-lowfield_-3.6V/data.csv
0.03,-3.3097509596334817e-06,3.2332696099060565e-06,-4.868773375340696e-05,-2.515178453779218e-06,-3.308408609643828e-06,3.2355695045006345e-06,2.572828118883718e-09,1.882640663916408e-09,21,19,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,-7.283910514319373e-08,3.188068443234923e-09,6.543978114144463e-06,3.188068443234923e-09,-0.0111307073270547,0.0004872060802501,diode-lowfield_-3.6V/data.csv
0.035,-3.270492333232848e-06,3.192950906099964e-06,-5.101962586994717e-05,-5.147289431122757e-06,-3.270198442865734e-06,3.1939897023241053e-06,1.1814004134829402e-09,1.5817841178221547e-09,19,19,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,-7.62087405416286e-08,1.974271494088914e-09,6.464188145189839e-06,1.974271494088914e-09,-0.0117893753755198,0.0003054379987637,diode-lowfield_-3.6V/data.csv
0.04,-3.217936933962165e-06,3.1479368274021287e-06,-5.449113251293734e-05,-8.679404227011013e-06,-3.217335815523833e-06,3.148110380414332e-06,8.93862261526241e-10,2.054693429397597e-09,19,21,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,-6.922543510950078e-08,2.2407040927776404e-09,6.365446195938164e-06,2.2407040927776404e-09,-0.0108751897319741,0.0003520313460583,diode-lowfield_-3.6V/data.csv
0.045,-3.149677414675892e-06,3.0979378016935e-06,-5.113838388191759e-05,-5.61514208739968e-06,-3.150031605531392e-06,3.0966547958369418e-06,7.33507837028399e-10,2.246804069196184e-09,19,19,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,-5.3376809694450375e-08,2.363506351237205e-09,6.246686401368334e-06,2.363506351237205e-09,-0.0085448198076276,0.0003783754269474,diode-lowfield_-3.6V/data.csv
0.05,-3.069564179484375e-06,3.041300898651622e-06,-5.298292730324762e-05,-7.816644969107955e-06,-3.0697949547026e-06,3.042146556493192e-06,8.58135632799509e-10,1.954025497628294e-09,19,21,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-061.hdf5,-2.7648398209407692e-08,2.134153792410874e-09,6.111941511195792e-06,2.134153792410874e-09,-0.0045236686507489,0.0003491812911823,diode-lowfield_-3.6V/data.csv
-0.05,-7.657704945071913e-07,7.485024770667315e-07,-4.720838152207518e-05,-6.282597599920769e-06,-7.649223488804907e-07,7.488102185800159e-07,6.025982030619173e-10,4.5764478746903135e-10,19,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-132.hdf5,-1.6112130300474774e-08,7.566791564666143e-10,1.5137325674605065e-06,7.566791564666143e-10,-0.010643974138381,0.000499904695977,diode-lowfield_-5.4V/data.csv
-0.045,-7.784129160332247e-07,7.632058116745523e-07,-4.041881531799088e-05,-2.997741029183555e-06,-7.782155610061362e-07,7.633810496391386e-07,4.920128182516728e-10,6.289162188865821e-10,21,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-132.hdf5,-1.4834511366997552e-08,7.985062452495587e-10,1.5415966106452748e-06,7.985062452495587e-10,-0.0096228230294228,0.0005179975158279,diode-lowfield_-5.4V/data.csv
-0.04,-7.910277239793672e-07,7.744533148061389e-07,-3.84510629475187e-05,-1.6039840105928483e-06,-7.882395799652987e-07,7.744518121984678e-07,7.53143241879693e-10,4.6233800141973373e-10,21,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-132.hdf5,-1.3787767766830858e-08,8.837313903816292e-10,1.5626913921637666e-06,8.837313903816292e-10,-0.0088230906217124,0.0005655408304102,diode-lowfield_-5.4V/data.csv
-0.035,-7.988246884140784e-07,7.878500379971626e-07,-3.919764103050631e-05,-1.931528066479825e-06,-7.989890318559274e-07,7.868369241856807e-07,5.28636407120702e-10,4.95955511832737e-10,23,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-132.hdf5,-1.2152107670246776e-08,7.248643463785186e-10,1.5858259560416082e-06,7.248643463785186e-10,-0.0076629516776101,0.0004571028905296,diode-lowfield_-5.4V/data.csv
-0.03,-8.075599829711831e-07,7.954665895243827e-07,-3.677838773965308e-05,-2.065919807430081e-06,-8.072160536756873e-07,7.95460657645902e-07,6.640432770884913e-10,3.8277266831878567e-10,21,17,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-132.hdf5,-1.17553960297853e-08,7.66464865116664e-10,1.6026767113215892e-06,7.66464865116664e-10,-0.0073348517182181,0.0004782533354036,diode-lowfield_-5.4V/data.csv
-0.025,-8.133580691835381e-07,8.009533577851712e-07,-3.957657402080624e-05,-4.6663319493405245e-06,-8.130083415314987e-07,8.014160875857264e-07,5.139406179508661e-10,4.660233253916804e-10,21,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-132.hdf5,-1.15922539457723e-08,6.937670348098402e-10,1.6144244291172253e-06,6.937670348098402e-10,-0.0071804252566414,0.0004297413411632,diode-lowfield_-5.4V/data.csv
-0.02,-8.182402760700483e-07,8.069341126692036e-07,-3.461768300009256e-05,-1.314190017536714e-07,-8.17811092737198e-07,8.065647315164946e-07,5.876042523903984e-10,5.304129499801247e-10,23,17,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-132.hdf5,-1.1246361220703361e-08,7.91591217064652e-10,1.6243758242536928e-06,7.91591217064652e-10,-0.0069234970459317,0.0004873319199938,diode-lowfield_-5.4V/data.csv
-0.015,-8.209633821124961e-07,8.103955291633413e-07,-3.270494857805274e-05,1.676938029899259e-06,-8.208751379749086e-07,8.105877853824875e-07,4.409201773532852e-10,4.817485138727763e-10,23,17,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-132.hdf5,-1.0287352592421088e-08,6.530637284491316e-10,1.631462923357396e-06,6.530637284491316e-10,-0.0063055999895178,0.0004003012891497,diode-lowfield_-5.4V/data.csv
-0.01,-8.212495576636629e-07,8.117617337948214e-07,-3.323527521714139e-05,6.87642928236755e-07,-8.215088258311719e-07,8.112190887835371e-07,4.008561674745816e-10,4.4443495288919724e-10,23,17,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-132.hdf5,-1.0289737047634773e-08,5.985048824796942e-10,1.632727914614709e-06,5.985048824796942e-10,-0.0063021750014379,0.0003665747137267,diode-lowfield_-5.4V/data.csv
-0.005,-8.24517261395887e-07,8.175377323008976e-07,-3.132308395478347e-05,3.345867192634681e-06,-8.237870971756461e-07,8.158416847939435e-07,1.0395430578671542e-09,8.339142242331684e-10,23,17,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-132.hdf5,-7.945412381702634e-09,1.332690024926352e-09,1.6396287819695896e-06,1.332690024926352e-09,-0.0048458605198173,0.0008128093912756,diode-lowfield_-5.4V/data.csv
0.0,-8.25756455301344e-07,8.178786133142807e-07,-4.292755735025837e-05,-7.899710425565262e-06,-8.256582346567848e-07,8.173157033449671e-07,6.197057687714596e-10,8.406932751934284e-10,21,18,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-132.hdf5,-8.342531311817713e-09,1.044413913543897e-09,1.642973938001752e-06,1.044413913543897e-09,-0.0050777015501318,0.0006356932105794,diode-lowfield_-5.4V/data.csv
0.005,-8.256061894402165e-07,8.177467436870185e-07,-4.248964549816551e-05,-7.453197075025808e-06,-8.250287659658218e-07,8.17581225367339e-07,5.55685300528209e-10,5.93269647766442e-10,21,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-132.hdf5,-7.447540598482776e-09,8.128683953654761e-10,1.6426099913331608e-06,8.128683953654761e-10,-0.004533967672045,0.0004948689918017,diode-lowfield_-5.4V/data.csv
0.01,-8.239288748255222e-07,8.177128358496709e-07,-3.883204043733355e-05,-3.487226714978035e-06,-8.23953390708666e-07,8.170986300914768e-07,3.2388918138174527e-10,5.666599136103632e-10,21,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-132.hdf5,-6.854760617189174e-09,6.526926225330277e-10,1.6410520208001428e-06,6.526926225330277e-10,-0.0041770526042476,0.0003977316430254,diode-lowfield_-5.4V/data.csv
0.015,-8.230979307980337e-07,8.159538491658538e-07,-4.823112817592926e-05,-1.3226378276002566e-05,-8.222795277866711e-07,8.163310507050738e-07,5.994528556523594e-10,6.03275260593863e-10,19,21,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-132.hdf5,-5.9484770815972294e-09,8.504615018884522e-10,1.6386105784917449e-06,8.504615018884522e-10,-0.0036301957034065,0.000519017219137,diode-lowfield_-5.4V/data.csv
0.02,-8.195437241188391e-07,8.16050746435124e-07,-4.440058078116952e-05,-9.40781330756517e-06,-8.191082741304111e-07,8.1361705710625e-07,7.679629454330539e-10,7.566374653639944e-10,21,19,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-132.hdf5,-5.4912170241610845e-09,1.0780850335435794e-09,1.6327253312366612e-06,1.0780850335435794e-09,-0.0033632215530103,0.0006603015890979,diode-lowfield_-5.4V/data.csv
0.025,-8.134830630773111e-07,8.085398295471079e-07,-4.820802322844484e-05,-1.1907340196204043e-05,-8.132176274271317e-07,8.087997749724575e-07,7.097230062294559e-10,5.841795149804079e-10,21,21,-5.4,2024/06/Data_0629/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-132.hdf5,-4.417852454674236e-09,9.192238308998091e-10,1.6220174023995892e-06,9.192238308998091e-10,-0.0027236775931864,0.0005667184822602,diode-lowfield_-5.4V/data.csv
