angle-from-z,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
150.0,-3.845346163137371e-06,3.807163416525712e-06,-6.629422060272578e-05,-9.414611552842063e-06,-3.842687529513632e-06,3.805535467608095e-06,1.4964066886450611e-09,2.438947664158069e-09,17,21,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-071.hdf5,-3.715206190553698e-08,2.86141550396369e-09,7.648222997121726e-06,2.86141550396369e-09,-0.004857607044083116,0.0003741325618142694
165.0,-3.863208409511491e-06,3.833170047437816e-06,-6.015930324480103e-05,-2.846247668789624e-06,-3.865165943446354e-06,3.833281301362289e-06,1.2518612949368435e-09,1.6053610475964494e-09,19,19,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-071.hdf5,-3.1884642084065104e-08,2.0357654076295038e-09,7.698447244808642e-06,2.0357654076295038e-09,-0.004141697808680333,0.0002644407116437677
180.0,-3.8778852196541394e-06,3.8478262902169456e-06,-6.177003163507568e-05,-4.130073025157413e-06,-3.877355694488896e-06,3.846474503929792e-06,1.6396059669572102e-09,2.0546675686038333e-09,17,19,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-071.hdf5,-3.088119055910416e-08,2.628681522047522e-09,7.723830198418689e-06,2.628681522047522e-09,-0.0039981705663890066,0.0003403366548273315
195.0,-3.875317076832645e-06,3.843138122470424e-06,-5.591055604457308e-05,1.7074753432875429e-06,-3.873464590156217e-06,3.846016962776765e-06,1.377125988617065e-09,1.781943603157266e-09,19,19,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-071.hdf5,-2.7447627379452144e-08,2.2520654949085357e-09,7.719481552932982e-06,2.2520654949085357e-09,-0.0035556309308134226,0.00029173976455577205
210.0,-3.857931963498056e-06,3.828035613007124e-06,-5.431593776918728e-05,3.138196339125756e-06,-3.855367052792303e-06,3.8291940248610726e-06,1.489509404671375e-09,2.0174334057842953e-09,19,17,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-072.hdf5,-2.6173027931230084e-08,2.5077232330101535e-09,7.684561077653376e-06,2.5077232330101535e-09,-0.003405923600157331,0.00032633454960113203
225.0,-3.826696639871153e-06,3.800407964841912e-06,-5.615992649931588e-05,6.58048356062833e-07,-3.826358030823893e-06,3.800742017220984e-06,1.3574253012520447e-09,1.7195706141421041e-09,19,19,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-072.hdf5,-2.5616013602908923e-08,2.1907821766438255e-09,7.627100048044876e-06,2.1907821766438255e-09,-0.003358552194352729,0.00028723820569821393
240.0,-3.79288888726165e-06,3.7710357463168e-06,-4.800972103723397e-05,8.095131232188715e-06,-3.791897582176082e-06,3.771718406970421e-06,1.534992039091239e-09,1.0340128706180691e-09,21,17,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-072.hdf5,-2.0179175205661066e-08,1.8507790728980323e-09,7.563615989146503e-06,1.8507790728980323e-09,-0.002667926985534089,0.00024469587857336934
255.0,-3.7632230464885176e-06,3.751660191097239e-06,-4.527836154711658e-05,1.0349313933013996e-05,-3.7623908504409546e-06,3.75139749151184e-06,2.028814072110422e-09,1.369346489032582e-09,21,17,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-072.hdf5,-1.099335892911449e-08,2.4476920448085645e-09,7.513788341952794e-06,2.4476920448085645e-09,-0.001463091376654,0.0003257603958511738
270.0,-3.747615245903059e-06,3.748039415692941e-06,-5.43427718588062e-05,1.1005272510743135e-06,-3.74720045805291e-06,3.747371953594415e-06,1.2580216397661211e-09,1.975670378751224e-09,19,19,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-072.hdf5,1.7149554150483226e-10,2.342198089742805e-09,7.494572411647325e-06,2.342198089742805e-09,2.2882631868138445e-05,0.0003125192421539616
285.0,-3.74453325455738e-06,3.7578692089635073e-06,-4.7107867506315726e-05,8.770298377548201e-06,-3.7445995164100783e-06,3.757409075744364e-06,1.732032793622379e-09,1.403285397025273e-09,21,17,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-072.hdf5,1.2809559334285532e-08,2.229158474332348e-09,7.502008592154442e-06,2.229158474332348e-09,0.0017074839593867828,0.00029714198491036524
300.0,-3.757898136852857e-06,3.778350193547474e-06,-4.784068657654801e-05,8.351852106747575e-06,-3.757992715922085e-06,3.7789712903242734e-06,1.608470985481134e-09,1.5014589574885035e-09,21,17,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-072.hdf5,2.0978574402188484e-08,2.2003540424570577e-09,7.536964006246359e-06,2.2003540424570577e-09,0.0027834250481761904,0.00029194282527937403
315.0,-3.782909940310657e-06,3.8067821250378217e-06,-4.84103600716713e-05,8.230485063010072e-06,-3.782646807736296e-06,3.807741376678261e-06,1.9678759539429433e-09,1.0388518311391986e-09,21,17,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-073.hdf5,2.509456894196477e-08,2.2252525468288124e-09,7.590388184414557e-06,2.2252525468288124e-09,0.0033060982300604563,0.00029316876213097726
330.0,-3.811376358504429e-06,3.833546819962745e-06,-4.8196591721976665e-05,9.479245104169993e-06,-3.811551313361645e-06,3.8339142674720735e-06,1.8390210200637526e-09,1.2337268128383744e-09,21,17,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-073.hdf5,2.2362954110428604e-08,2.2145157847603294e-09,7.645465580833718e-06,2.2145157847603294e-09,0.0029249957211879805,0.0002896521126911108
345.0,-3.835397107158949e-06,3.852882510990039e-06,-5.495372350879404e-05,2.9077324862081008e-06,-3.835105869855896e-06,3.853141495521065e-06,1.7821367133760492e-09,1.0326641795042074e-09,19,17,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-073.hdf5,1.8035625665168654e-08,2.059710312833794e-09,7.688247365376961e-06,2.059710312833794e-09,0.002345869586141282,0.00026790448880479754
360.0,-3.848214271272902e-06,3.86267562636402e-06,-5.383236090762439e-05,4.741272810785923e-06,-3.848274176802475e-06,3.862717758813079e-06,1.9606214335259527e-09,9.27615472625628e-10,19,17,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-073.hdf5,1.444358201060415e-08,2.168987522014783e-09,7.710991935615555e-06,2.168987522014783e-09,0.0018731159533304771,0.0002812856432916745
