in-plane magnitude,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.0,-9.832116825642944e-07,9.726966083331031e-07,-3.868800597220851e-05,-5.808939223962744e-06,-9.828047326822316e-07,9.725516702458956e-07,7.21634415883345e-10,6.617746761475412e-10,15,17,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-086.hdf5,-1.0253062436336019e-08,9.791332657904539e-10,1.955356402928127e-06,9.791332657904539e-10,-0.005243577294135309,0.0005007510267266801
0.005,-9.84342333203853e-07,9.721694140525355e-07,-3.97414459576662e-05,-7.057797662561497e-06,-9.832498398094137e-07,9.721400450287454e-07,4.998188245074643e-10,6.283145568281352e-10,15,17,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-086.hdf5,-1.1109794780668279e-08,8.028686316292096e-10,1.955389884838159e-06,8.028686316292096e-10,-0.005681626394210277,0.00041059923466027937
0.01,-9.814308363628258e-07,9.710513575006915e-07,-4.4208509715218974e-05,-1.2502536334759218e-05,-9.816737253936782e-07,9.709870896806142e-07,5.251757114498468e-10,4.071123885392963e-10,13,17,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-086.hdf5,-1.0686635713063961e-08,6.644923060495311e-10,1.952660815074292e-06,6.644923060495311e-10,-0.0054728581792416265,0.000340306033869584
0.015,-9.800688505221708e-07,9.698799501095624e-07,-4.076314793178452e-05,-6.948846681017779e-06,-9.80128060027431e-07,9.6918622022665e-07,4.795848720767527e-10,7.024207771848076e-10,15,17,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-086.hdf5,-1.0941839800780943e-08,8.505272469155733e-10,1.9493142802540813e-06,8.505272469155733e-10,-0.005613173776860004,0.00043632812549153355
0.02,-9.76468436151267e-07,9.65426049090309e-07,-4.517857876118632e-05,-1.1825287725272237e-05,-9.753821602455314e-07,9.650703471943087e-07,7.761904543550011e-10,5.705391044549716e-10,13,17,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-086.hdf5,-1.0311813051222733e-08,9.633205547189909e-10,1.94045250743984e-06,9.633205547189909e-10,-0.005314128025131494,0.0004964482011256795
0.025,-9.691197716214986e-07,9.584647779097069e-07,-4.527015225187753e-05,-1.059499623801194e-05,-9.68992215588688e-07,9.582639463282323e-07,4.59615005946178e-10,4.419347333137856e-10,15,17,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-086.hdf5,-1.072826926045576e-08,6.376145090883926e-10,1.9272561619169206e-06,6.376145090883926e-10,-0.005566602651193511,0.000330845686480412
0.03,-9.592358377740856e-07,9.503798527618944e-07,-4.4053930640147634e-05,-1.0493841464203284e-05,-9.597447525221264e-07,9.498528635899162e-07,5.96929298685232e-10,6.36585181100014e-10,15,17,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-086.hdf5,-9.891888932210168e-09,8.726770768302446e-10,1.9095976161120427e-06,8.726770768302446e-10,-0.005180090742022468,0.00045700140061386425
0.035,-9.48820605355148e-07,9.4033564338045e-07,-4.506993389417776e-05,-1.0351125709688708e-05,-9.486937560412e-07,9.397080554122868e-07,5.345456184165753e-10,4.07186279542736e-10,15,17,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-086.hdf5,-8.985700628913224e-09,6.719670262864199e-10,1.888401811453487e-06,6.719670262864199e-10,-0.004758362639991859,0.0003558430359002329
0.04,-9.33678392183132e-07,9.266760898670736e-07,-4.730755996587032e-05,-1.2137867514598447e-05,-9.335615717193972e-07,9.265861750236404e-07,5.929469129638529e-10,5.901928765526292e-10,13,17,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-086.hdf5,-6.975396695756888e-09,8.366084347691158e-10,1.8601477467430376e-06,8.366084347691158e-10,-0.0037499154075100872,0.00044975691761632824
0.045,-9.174526523445306e-07,9.143192287631908e-07,-4.755459185818989e-05,-1.1632839867160264e-05,-9.174327127282954e-07,9.136918575657656e-07,5.518810059446718e-10,5.365220749659287e-10,14,17,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-086.hdf5,-3.7408551625297774e-09,7.696938233143413e-10,1.8311245702940612e-06,7.696938233143413e-10,-0.0020429277304323604,0.0004203402881368777
0.05,-8.999441607147993e-07,8.994157370741642e-07,-5.167835676859467e-05,-1.4285007462420082e-05,-9.001585628107212e-07,8.996352113154632e-07,3.171016313152041e-10,6.266407361078982e-10,11,19,-5.25,2024/06/Data_0620/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-086.hdf5,-5.233514952579807e-10,7.023048175348167e-10,1.7997937741261844e-06,7.023048175348167e-10,-0.0002907841458180799,0.00039021406636859297
