VectorMagnet - Field Z,ic+,ic-,center+,center-,ic+ from fit,ic- from fit,rmse+,rmse-,#points in +fit,#points in -fit,gate 15 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.0,3.831994380101972e-06,-3.8319419008137535e-06,0.0001200328704028,6.939020233259256e-05,3.830641873785582e-06,-3.8317579688855495e-06,2.6651965615851827e-09,2.701558457073235e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,-1.116095099967168e-09,3.794955969292581e-09,7.662399842671131e-06,3.794955969292581e-09,-0.00014565868694971346,0.0004952699007452738
0.005,3.8322098653710005e-06,-3.824373305851543e-06,0.0001163564217727,6.636251008789019e-05,3.834747130756738e-06,-3.82534250479279e-06,2.9457192696494995e-09,3.165218198539654e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,9.404625963947648e-09,4.3238719060526055e-09,7.660089635549528e-06,4.3238719060526055e-09,0.0012277435919681595,0.000564467959328873
0.01,3.832003965812332e-06,-3.812261712489067e-06,0.0001192665425474,6.843995478260846e-05,3.832984431375441e-06,-3.813997213677792e-06,2.704233614892098e-09,2.557244841712609e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,1.898721769764879e-08,3.7218786418122408e-09,7.646981645053233e-06,3.7218786418122408e-09,0.002482968912306918,0.0004867136195028857
0.015,3.822419649371821e-06,-3.801401495863536e-06,0.0001162870339053,6.556340015303156e-05,3.822954752404269e-06,-3.7962553189926967e-06,2.1520637676322395e-09,2.646875158236739e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,2.6699433411572517e-08,3.411352600252022e-09,7.619210071396966e-06,3.411352600252022e-09,0.003504225918616421,0.00044773323129857433
0.02,3.802837636360838e-06,-3.771639275276248e-06,0.0001171622925084,6.658698036636643e-05,3.804712016757143e-06,-3.7739545836196888e-06,2.5358608884447164e-09,2.251304057799997e-09,17,19,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,3.075743313745423e-08,3.391011708356425e-09,7.578666600376832e-06,3.391011708356425e-09,0.004058422775310486,0.0004474454166387112
0.025,3.781540727170607e-06,-3.740961058979794e-06,0.0001205250492684,6.96702571131967e-05,3.779209959627565e-06,-3.739869221646076e-06,2.619136921452728e-09,3.0775238426583886e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,3.93407379814889e-08,4.041167061066361e-09,7.519079181273641e-06,4.041167061066361e-09,0.005232121784202976,0.0005374624042296866
0.03,3.751239167707716e-06,-3.700624084179487e-06,0.0001207571129232,6.954221211195119e-05,3.750520547744815e-06,-3.6982818819121033e-06,2.5147023449138793e-09,3.443276806802517e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,5.2238665832711815e-08,4.2637874069633795e-09,7.448802429656918e-06,4.2637874069633795e-09,0.00701302878228143,0.0005724265474829677
0.035,3.7108936644962734e-06,-3.643228543391574e-06,0.000122395655881,7.21292214763673e-05,3.7094214076603328e-06,-3.645165531628871e-06,1.760422229674469e-09,2.221269846267561e-09,17,23,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,6.425587603146176e-08,2.8342770077516317e-09,7.354586939289203e-06,2.8342770077516317e-09,0.008736843627233249,0.0003853901249274386
0.04,3.661200326375388e-06,-3.589617241082857e-06,0.0001222335475898,7.237541697297092e-05,3.6634385260104415e-06,-3.585604980526658e-06,2.652556553075588e-09,2.942290976179924e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,7.783354548378366e-08,3.961455850539553e-09,7.249043506537099e-06,3.961455850539553e-09,0.010737077990164401,0.0005465113001867735
0.045,3.610232831642551e-06,-3.5102334984598e-06,0.000122275401799,7.246656814833335e-05,3.6101789463074656e-06,-3.5117624106037784e-06,3.203656247921974e-09,3.001612975400516e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,9.841653570368716e-08,4.3901131886253505e-09,7.121941356911244e-06,4.3901131886253505e-09,0.013818779286659276,0.0006164797087838739
0.05,3.5595632144827253e-06,-3.4286279491604384e-06,0.0001197719467434,7.021173658958332e-05,3.553924482256152e-06,-3.4239460421733062e-06,2.55819492004981e-09,2.571004539400324e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,1.2997844008284592e-07,3.6269030302154107e-09,6.977870524429458e-06,3.6269030302154107e-09,0.018627235863404548,0.0005198623538968899
