in-plane magnitude,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.0,-1.400253034866339e-06,1.3857676299563543e-06,-3.439113489865885e-05,5.221668557727659e-06,-1.396497657115849e-06,1.3856815665712528e-06,2.1897831415960233e-09,1.780038128441582e-09,23,17,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-127.hdf5,-1.081609054459633e-08,2.8220003447774344e-09,2.782179223687102e-06,2.8220003447774344e-09,-0.003887632562456646,0.0010143205894449295
0.005,-1.4037432489671771e-06,1.387890465112771e-06,-4.088244919171636e-05,-1.1467952931295092e-06,-1.4020995829286222e-06,1.3870707681556494e-06,1.525166274003642e-09,1.0142237630226855e-09,21,17,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-127.hdf5,-1.5028814772972815e-08,1.8316064000865602e-09,2.7891703510842713e-06,1.8316064000865602e-09,-0.005388274246903013,0.0006566945572733331
0.01,-1.4039838804165134e-06,1.3859989243720506e-06,-4.311542879056428e-05,-2.0826534414347168e-06,-1.402634796606172e-06,1.3858339748264468e-06,1.849253354522925e-09,1.762535609721246e-09,21,19,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-127.hdf5,-1.680082177972528e-08,2.5546564827290843e-09,2.7884687714326187e-06,2.5546564827290843e-09,-0.006025106664936254,0.0009161669221244394
0.015,-1.401141702017783e-06,1.3823586975587488e-06,-3.885414012655343e-05,2.054239032953058e-06,-1.4008703654374529e-06,1.380557139136832e-06,2.030619657738972e-09,1.7224162494817846e-09,21,17,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-127.hdf5,-2.0313226300620838e-08,2.6627305404180193e-09,2.781427504574285e-06,2.6627305404180193e-09,-0.0073031658266174745,0.0009573506931594358
0.02,-1.3994329374500522e-06,1.3784409523782882e-06,-3.742544647869463e-05,2.5826463971323266e-06,-1.3992787267287569e-06,1.37860649712579e-06,1.5474153724775702e-09,9.878246295357775e-10,21,17,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-127.hdf5,-2.067222960296678e-08,1.8358354593201957e-09,2.777885223854547e-06,1.8358354593201957e-09,-0.007441714807166273,0.0006608935014040731
0.025,-1.390296005273855e-06,1.3704641958535565e-06,-4.171406027350599e-05,2.5020360299690174e-08,-1.3899702782152493e-06,1.3678680868995864e-06,1.251762801471811e-09,1.6874704306989232e-09,21,19,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-127.hdf5,-2.2102191315662895e-08,2.1010631988666513e-09,2.757838365114836e-06,2.1010631988666513e-09,-0.00801431715333417,0.0007618759312543628
0.03,-1.3795687437508658e-06,1.357243984738986e-06,-3.964010421860764e-05,1.096658799488805e-06,-1.3778318610482148e-06,1.3564431500052671e-06,1.3805574885277122e-09,1.277220076097132e-09,21,17,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-127.hdf5,-2.1388711042947685e-08,1.880752536065154e-09,2.734275011053482e-06,1.880752536065154e-09,-0.007822443227723052,0.000687864267415189
0.035,-1.3616749305946514e-06,1.3418911608773065e-06,-4.077069255977191e-05,1.236184296500498e-06,-1.3622215899811982e-06,1.3414438962782713e-06,1.5312962518481735e-09,1.3295602410776116e-09,21,19,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-127.hdf5,-2.0777693702926968e-08,2.0279543006632623e-09,2.7036654862594695e-06,2.0279543006632623e-09,-0.007685009039958186,0.000750098040948999
0.04,-1.3421230650278644e-06,1.3237962471446463e-06,-4.5842801772620585e-05,-2.4540232924159325e-06,-1.341950158386266e-06,1.3238992969737757e-06,1.0826565402127568e-09,1.490215701877605e-09,21,19,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-127.hdf5,-1.8050861412490255e-08,1.8419793761570783e-09,2.665849455360042e-06,1.8419793761570783e-09,-0.006771148076721518,0.0006909698512478636
0.045,-1.3193664326135934e-06,1.3061366808045154e-06,-4.5536481459932936e-05,-1.7349448428800578e-06,-1.3189596461079335e-06,1.3063081452628791e-06,1.2650891039647827e-09,6.997022623250001e-10,21,19,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-127.hdf5,-1.2651500845054423e-08,1.4456948837403902e-09,2.6252677913708126e-06,1.4456948837403902e-09,-0.004819127742563855,0.0005506911240820048
0.05,-1.2929994467225166e-06,1.2830786503768345e-06,-4.346435754158826e-05,4.472386213259575e-07,-1.291876238516736e-06,1.2833102612480054e-06,1.4604355424204795e-09,1.5830513524497083e-09,21,19,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-127.hdf5,-8.565977268730462e-09,2.1538160455474955e-09,2.5751864997647413e-06,2.1538160455474955e-09,-0.003326352196049884,0.0008363774667536496
