VectorMagnet - Field Z,ic+,ic-,center+,center-,ic+ from fit,ic- from fit,rmse+,rmse-,#points in +fit,#points in -fit,gate 15 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.0,3.7363094220719065e-06,-3.732177207840016e-06,0.000110576884561,6.386426598675954e-05,3.736107521172093e-06,-3.734067594087752e-06,3.4935626988696963e-09,1.6441671023109681e-09,21,19,-2.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-241.hdf5,2.039927084341013e-09,3.861122348651408e-09,7.470175115259846e-06,3.861122348651408e-09,0.0002730762067644053,0.0005168717510687475
0.005,3.73613537407422e-06,-3.7310193709417817e-06,0.0001141706133875,6.950217967020983e-05,3.736743434649288e-06,-3.732683328778759e-06,1.8066202839202566e-09,1.900533824616361e-09,19,21,-2.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-241.hdf5,4.060105870528908e-09,2.622194818998581e-09,7.469426763428047e-06,2.622194818998581e-09,0.0005435632477726508,0.0003510570877025735
0.01,3.727078518447253e-06,-3.7261598317925294e-06,0.0001167838106855,7.057314045854611e-05,3.7265258356616594e-06,-3.7252556998979854e-06,1.7551372365270064e-09,1.8154260264808119e-09,19,19,-2.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-241.hdf5,1.2701357636739707e-09,2.525129378203732e-09,7.451781535559645e-06,2.525129378203732e-09,0.0001704472625254681,0.00033886251265341993
0.015,3.711070384485037e-06,-3.715887259210395e-06,0.0001189481410218,7.299268304807534e-05,3.712806849399519e-06,-3.716265627981312e-06,1.985892611939486e-09,2.058439325537095e-09,19,21,-2.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-241.hdf5,-3.4587785817928584e-09,2.860234592314666e-09,7.429072477380832e-06,2.860234592314666e-09,-0.0004655734066835048,0.00038500565326470774
0.02,3.690874947381978e-06,-3.697153078444119e-06,0.0001181260442855,7.217665871832893e-05,3.690224353801452e-06,-3.6983911862372654e-06,1.1219642876881822e-09,1.8239802676793542e-09,19,21,-2.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-241.hdf5,-8.166832435813429e-09,2.1414265991930004e-09,7.388615540038717e-06,2.1414265991930004e-09,-0.0011053264839072454,0.00028982803283357083
0.025,3.660723984033891e-06,-3.670701641283108e-06,0.0001162212557932,7.006444003482325e-05,3.659779655793641e-06,-3.6712097601313184e-06,1.670476851582688e-09,1.683992955564132e-09,19,21,-2.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-241.hdf5,-1.1430104337677252e-08,2.3719876024261235e-09,7.330989415924959e-06,2.3719876024261235e-09,-0.0015591489346373723,0.00032355666485589524
0.03,3.62099446596718e-06,-3.635409007647557e-06,0.0001189343402817,7.234687699927529e-05,3.6217749047335888e-06,-3.63479559195344e-06,2.511608264508581e-09,1.924885084263116e-09,19,21,-2.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-241.hdf5,-1.3020687219851105e-08,3.1643891451536785e-09,7.256570496687029e-06,3.1643891451536785e-09,-0.0017943307001283416,0.00043607296872038605
0.035,3.58036275182958e-06,-3.5901900103584274e-06,0.0001185021279253,7.239833252628183e-05,3.5793426775500063e-06,-3.588752997402547e-06,1.8093940599334047e-09,1.1164689884251439e-09,19,19,-2.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-241.hdf5,-9.410319852540483e-09,2.126125552792533e-09,7.168095674952553e-06,2.126125552792533e-09,-0.001312806117449426,0.0002966097944768134
0.04,3.530254143188528e-06,-3.5300067022243884e-06,0.0001168574607606,7.168635002031388e-05,3.5290525585992422e-06,-3.5307613679927987e-06,2.331845238852584e-09,2.244634732530566e-09,19,21,-2.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-241.hdf5,-1.7088093935564957e-09,3.2366475403481965e-09,7.059813926592041e-06,3.2366475403481965e-09,-0.00024204736999086649,0.00045846075673034505
0.045,3.4748956533419385e-06,-3.460420719273795e-06,0.0001183574499564,7.333621825676812e-05,3.4744707100996803e-06,-3.4602241569042435e-06,1.756263861012749e-09,1.145497098208617e-09,19,19,-2.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-241.hdf5,1.424655319543676e-08,2.0968133802281427e-09,6.934694867003924e-06,2.0968133802281427e-09,0.0020543878957419597,0.00030236626776628656
0.05,3.415324395064194e-06,-3.371324418430561e-06,0.0001177798142449,7.273011421315047e-05,3.414684953203373e-06,-3.3709818203942952e-06,1.5317382992092e-09,1.2488932164242892e-09,19,21,-2.75,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-241.hdf5,4.370313280907786e-08,1.9763492817047545e-09,6.785666773597668e-06,1.9763492817047545e-09,0.006440506772174882,0.0002912595529417549
