angle-from-z,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
150.0,-3.581540426106496e-06,3.585352330900783e-06,-5.533607024562414e-05,-6.770196195680563e-06,-3.5811152100391298e-06,3.5857131610337704e-06,2.248840352377375e-09,2.7198429867286027e-09,25,23,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-055.hdf5,4.5979509946406175e-09,3.5291399523024813e-09,7.1668283710729e-06,3.5291399523024813e-09,0.0006415600816114,0.0004924271233901
165.0,-3.603635179596204e-06,3.6152799722086815e-06,-5.284835930979025e-05,-3.527959608421435e-06,-3.6034418365307375e-06,3.6149528364092e-06,2.634064999709913e-09,3.5742347687596794e-09,25,23,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-055.hdf5,1.1510999878462528e-08,4.439983401422503e-09,7.218394672939938e-06,4.439983401422503e-09,0.0015946758801668,0.0006150936943753
180.0,-3.613787027195314e-06,3.627877422652587e-06,-5.084972520696063e-05,-2.128574956900879e-06,-3.614610853749145e-06,3.6298080897388655e-06,2.6031938381610635e-09,4.014167534467153e-09,25,23,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-055.hdf5,1.5197235989720418e-08,4.7843661182867085e-09,7.244418943488011e-06,4.7843661182867085e-09,0.0020977853583938,0.000660422413845
195.0,-3.6126866586264527e-06,3.6229257360401416e-06,-4.883081975167368e-05,-1.0495488111375036e-07,-3.6104425997953663e-06,3.6229234071175457e-06,2.427844997196094e-09,3.355793635039387e-09,25,23,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-056.hdf5,1.2480807322179391e-08,4.141953917100112e-09,7.233366006912911e-06,4.141953917100112e-09,0.0017254494394796,0.000572618623031
210.0,-3.5931967178668167e-06,3.595652043816331e-06,-5.154435400911108e-05,-1.0164444374244288e-06,-3.5916455023615286e-06,3.5963001032784246e-06,2.0483824180335158e-09,2.54185069110211e-09,19,19,-3.0,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-058.hdf5,4.654600916896002e-09,3.264487014274234e-09,7.187945605639953e-06,3.264487014274234e-09,0.0006475565025483,0.0004541614360799
225.0,-3.5656131415393986e-06,3.563282814348736e-06,-4.716424976761538e-05,2.300287353838421e-06,-3.5658906421476228e-06,3.5644051234832287e-06,1.3110933183348591e-09,2.0650787390690862e-09,19,19,-3.0,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-058.hdf5,-1.4855186643941043e-09,2.446122623242236e-09,7.1302957656308514e-06,2.446122623242236e-09,-0.0002083389964767,0.0003430604783773
240.0,-3.5384668015959667e-06,3.530714081679596e-06,-4.163330164564676e-05,7.240152237959753e-06,-3.537996588589228e-06,3.532726843085368e-06,1.4963135036197323e-09,1.493529853733097e-09,21,19,-3.0,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-058.hdf5,-5.269745503860111e-09,2.114139428965546e-09,7.070723431674596e-06,2.114139428965546e-09,-0.0007452908538684,0.0002989991104238
255.0,-3.5160681347354854e-06,3.509088972340447e-06,-3.7983756040728326e-05,1.0419914554132905e-05,-3.5174414347560986e-06,3.509052261687056e-06,1.4565728433290755e-09,2.185381848234903e-09,21,17,-3.0,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-058.hdf5,-8.389173069042716e-09,2.6263088680728982e-09,7.0264936964431545e-06,2.6263088680728982e-09,-0.0011939344759235,0.0003737725889196
270.0,-3.505885762673674e-06,3.498587295433107e-06,-3.740366283190159e-05,1.1016664176970632e-05,-3.507472278047689e-06,3.498648403051997e-06,1.4991548738706183e-09,2.3043304638624967e-09,21,17,-3.0,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-058.hdf5,-8.823874995692121e-09,2.7490733388788993e-09,7.006120681099686e-06,2.7490733388788993e-09,-0.0012594523270911,0.0003923819820306
285.0,-3.5083430095529825e-06,3.5033070377576227e-06,-3.935791254012192e-05,8.493474752196999e-06,-3.5104432398600126e-06,3.5029798680027503e-06,1.9017359595455522e-09,2.0468901267980154e-09,19,19,-3.0,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-059.hdf5,-7.463371857262287e-09,2.7939861937761676e-09,7.013423107862763e-06,2.7939861937761676e-09,-0.0010641553692796,0.0003983771879719
300.0,-3.5276063844996903e-06,3.520203523883368e-06,-4.9405643689528056e-05,-9.007677767420543e-07,-3.528524640361141e-06,3.5195127049470708e-06,1.3849915237551344e-09,2.5352657262431e-09,17,21,-3.0,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-059.hdf5,-9.011935414070393e-09,2.888905298471468e-09,7.048037345308212e-06,2.888905298471468e-09,-0.001278644674048,0.0004098882452681
315.0,-3.555979365568157e-06,3.543111921335466e-06,-4.202784702558393e-05,6.66894088755243e-06,-3.5571304002648985e-06,3.542592029625655e-06,1.3739575118135475e-09,2.372718669917857e-09,19,21,-3.0,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-059.hdf5,-1.4538370639243576e-08,2.7418156631775304e-09,7.099722429890553e-06,2.7418156631775304e-09,-0.0020477378915597,0.0003861871275644
330.0,-3.5883174021076425e-06,3.567893431774936e-06,-4.782246346313273e-05,2.12954199085606e-06,-3.5886763560401195e-06,3.5671572585438782e-06,1.710872080299467e-09,1.8889402079221788e-09,17,21,-3.0,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-059.hdf5,-2.1519097496241297e-08,2.548563984728127e-09,7.155833614583998e-06,2.548563984728127e-09,-0.0030072104321129,0.0003561535448841
345.0,-3.612929730281469e-06,3.585873506785044e-06,-4.829121347395142e-05,2.6058011418176497e-06,-3.613313567187922e-06,3.586436672882669e-06,1.0819318400058227e-09,2.4171178150662103e-09,17,21,-3.0,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-059.hdf5,-2.6876894305252833e-08,2.648213556027692e-09,7.199750240070591e-06,2.648213556027692e-09,-0.0037330314815183,0.0003678227604822
360.0,-3.6277369687249766e-06,3.596065970169803e-06,-4.6901300878024254e-05,4.385478705246647e-06,-3.627000377178807e-06,3.5968042060072043e-06,1.838559157150173e-09,2.3815184896350102e-09,17,21,-3.0,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-059.hdf5,-3.0196171171602866e-08,3.0086425661441035e-09,7.223804583186011e-06,3.0086425661441035e-09,-0.0041800924739695,0.0004164936657199
