VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.11,-2.830734169857854e-06,2.5211575507755887e-06,2.4364167235369933e-05,2.7852765626252508e-05,-2.8267685018051927e-06,2.520672554798423e-06,2.1681725178827953e-09,1.5387785975925007e-09,53,53,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-176.hdf5,-3.0609594700676963e-07,2.658723686228218e-09,5.347441056603616e-06,2.658723686228218e-09,-0.057241574758223515,0.0004980093992682299
-0.1,-2.921158880222404e-06,2.6120412466904903e-06,2.422599066880108e-05,2.693153380999556e-05,-2.9192437104630787e-06,2.611650333570694e-06,2.4692803305259582e-09,1.5458176030421166e-09,53,55,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-176.hdf5,-3.075933768923847e-07,2.913228005597444e-09,5.530894044033773e-06,2.913228005597444e-09,-0.055613680978790145,0.0005275330966028863
-0.09,-3.006104181345459e-06,2.706529226224084e-06,2.4912742441285705e-05,2.7167683679450136e-05,-3.0057500554328426e-06,2.7053227960990405e-06,3.139637418642204e-09,1.8873287231783154e-09,53,53,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-176.hdf5,-3.0042725933380214e-07,3.663240755106354e-09,5.7110728515318835e-06,3.663240755106354e-09,-0.052604347229298326,0.0006423146474560638
-0.08,-3.086099976137193e-06,2.801377688949492e-06,2.2586695273972385e-05,2.4655679382294227e-05,-3.0854598792426417e-06,2.801250921018511e-06,2.7221945796831073e-09,2.046869145081906e-09,55,53,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-176.hdf5,-2.842089582241307e-07,3.405879714074533e-09,5.886710800261153e-06,3.405879714074533e-09,-0.048279755515002076,0.0005792448382635327
-0.07,-3.15887728878154e-06,2.899252007435779e-06,2.1838983961274574e-05,2.3164318435538704e-05,-3.1558851514308536e-06,2.8960758126413323e-06,2.989644794204337e-09,2.308432453407509e-09,53,53,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-176.hdf5,-2.5980933878952134e-07,3.777146593323868e-09,6.051960964072186e-06,3.777146593323868e-09,-0.04292977769220496,0.0006246943081124743
-0.06,-3.220690163224549e-06,2.987770503004668e-06,2.1984220834190203e-05,2.2851887688640248e-05,-3.217875131845417e-06,2.985619037015192e-06,2.5616556284613342e-09,2.5411024874604604e-09,53,53,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-176.hdf5,-2.322560948302249e-07,3.6082241353060888e-09,6.203494168860609e-06,3.6082241353060888e-09,-0.03743956043290409,0.000582051342784543
-0.05,-3.270678935082255e-06,3.0708605795540226e-06,1.982185047355957e-05,2.0175707121213952e-05,-3.2689817314777883e-06,3.069503858516632e-06,2.70464607531717e-09,2.786488841543372e-09,53,53,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-176.hdf5,-1.994778729611564e-07,3.8832499863869565e-09,6.338485589994421e-06,3.8832499863869565e-09,-0.03147090422924381,0.0006129496510312568
-0.04,-3.311172316356826e-06,3.1457027421607256e-06,2.081360174505478e-05,2.133101060544691e-05,-3.309935746846723e-06,3.141838833028685e-06,2.120197415304155e-09,2.7416383815589884e-09,53,53,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-176.hdf5,-1.68096913818038e-07,3.465806990456885e-09,6.4517745798754086e-06,3.465806990456885e-09,-0.0260543687224243,0.0005373689199880138
-0.03,-3.3359137050902884e-06,3.2058307752129142e-06,1.846187532117628e-05,1.867337338772245e-05,-3.3361970947683976e-06,3.2051648494715167e-06,2.1023310178401484e-09,2.183491328933718e-09,53,51,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-176.hdf5,-1.3103224529688089e-07,3.0310773814110268e-09,6.541361944239914e-06,3.0310773814110268e-09,-0.020031340019682466,0.00046346394880897426
-0.02,-3.350513788034569e-06,3.255636818812095e-06,1.6136025470802397e-05,1.6213228915409654e-05,-3.347722560813643e-06,3.2535831777097394e-06,1.792695004277079e-09,2.4080574862140033e-09,51,51,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-176.hdf5,-9.413938310390374e-08,3.0020819834360456e-09,6.601305738523383e-06,3.0020819834360456e-09,-0.01426072156520982,0.0004548171756945318
