in-plane magnitude,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.0,-3.661977688492677e-06,3.650788431146958e-06,-4.677288890221894e-05,1.8802428598983184e-06,-3.6639056054621455e-06,3.65118885008114e-06,1.8659981634036667e-09,2.113377900245255e-09,19,19,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-047.hdf5,-1.2716755381005378e-08,2.819275668513262e-09,7.315094455543286e-06,2.819275668513262e-09,-0.001738426681745549,0.0003854058133834007
0.005,-3.6657110396563e-06,3.645744758137988e-06,-6.294094105667873e-05,-1.5173317949336993e-05,-3.663967603904117e-06,3.6461042371520472e-06,1.7622487968974234e-09,3.676855367255716e-09,17,23,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-047.hdf5,-1.786336675206971e-08,4.0773503913551e-09,7.3100718410561646e-06,4.0773503913551e-09,-0.0024436650063741094,0.0005577732550291915
0.01,-3.660167547998794e-06,3.63586000658932e-06,-5.0282953321172286e-05,-1.637303438825623e-06,-3.658572585644449e-06,3.6361370015416154e-06,1.7668989613584935e-09,2.136516379849824e-09,19,21,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-047.hdf5,-2.243558410283351e-08,2.7724779856684744e-09,7.294709587186064e-06,2.7724779856684744e-09,-0.0030755966135024766,0.0003800687423321913
0.015,-3.650699218462535e-06,3.620811947625472e-06,-4.696100343929963e-05,2.2470435898011334e-06,-3.6495809888746943e-06,3.620438921997839e-06,2.174950715311646e-09,2.0582481105243767e-09,19,19,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-047.hdf5,-2.914206687685548e-08,2.994460869424045e-09,7.270019910872533e-06,2.994460869424045e-09,-0.00400852641865157,0.0004118950104624849
0.02,-3.635284409499667e-06,3.6006242382763914e-06,-4.891783016135819e-05,6.222623133975588e-08,-3.632623835153915e-06,3.5985050102639e-06,2.3311404721145848e-09,2.0573903190332524e-09,19,21,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-047.hdf5,-3.411882489001512e-08,3.1091913459261972e-09,7.2311288454178155e-06,3.1091913459261972e-09,-0.004718326228087522,0.0004299779497151632
0.025,-3.606179717168703e-06,3.567160103321561e-06,-4.332280578204799e-05,5.534701458651176e-06,-3.608348344312804e-06,3.5674718750408912e-06,2.105017891040009e-09,1.7311657071585e-09,19,19,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-047.hdf5,-4.0876469271912805e-08,2.725442170958708e-09,7.175820219353695e-06,2.725442170958708e-09,-0.005696417694755796,0.00037981531120631135
0.03,-3.5757136237414104e-06,3.530809027604109e-06,-4.431500825862129e-05,4.200209043894304e-06,-3.5750495357889323e-06,3.5308063092953744e-06,1.9532074386892292e-09,1.820340407563811e-09,19,19,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-047.hdf5,-4.4243226493557873e-08,2.6699547745159506e-09,7.105855845084307e-06,2.6699547745159506e-09,-0.00622630510076622,0.00037574735332735767
0.035,-3.535660272867681e-06,3.4862144472685456e-06,-4.382803720378009e-05,4.842890489285317e-06,-3.532350616536163e-06,3.4859702910523133e-06,2.033179452995386e-09,1.6381680587297744e-09,19,19,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-047.hdf5,-4.6380325483849555e-08,2.6110176707033398e-09,7.018320907588476e-06,2.6110176707033398e-09,-0.006608464630578716,0.0003720369470687315
0.04,-3.480627933909114e-06,3.4390971605552505e-06,-4.214348261006272e-05,5.579197071137467e-06,-3.479836169289522e-06,3.4376833097068486e-06,3.0795468372039287e-09,2.195965645948476e-09,19,19,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-047.hdf5,-4.2152859582673526e-08,3.7823106483628004e-09,6.917519478996371e-06,3.7823106483628004e-09,-0.006093638002850883,0.0005467828290728927
0.045,-3.415668783377493e-06,3.385946295269272e-06,-4.330037328300736e-05,4.211981518564496e-06,-3.4139520968059185e-06,3.385075180121096e-06,1.628946101760133e-09,1.6756460976952342e-09,19,19,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-047.hdf5,-2.887691668482271e-08,2.3369328717703467e-09,6.799027276927015e-06,2.3369328717703467e-09,-0.004247212948066644,0.00034371886657361806
0.05,-3.330298427913304e-06,3.325914475548223e-06,-4.313426873142754e-05,3.5493281733349317e-06,-3.329945203525094e-06,3.3251733486904062e-06,1.1088203585975151e-09,1.3709494005661383e-09,19,19,-3.0,2024/06/Data_0612/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-047.hdf5,-4.7718548346879825e-09,1.7632313650094182e-09,6.655118552215501e-06,1.7632313650094182e-09,-0.0007170202600071525,0.0002649437127873425
