VectorMagnet - Field Z,ic+,ic-,center+,center-,ic+ from fit,ic- from fit,rmse+,rmse-,#points in +fit,#points in -fit,gate 15 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.0,5.160905682281088e-07,-5.133931490239855e-07,9.410808184211382e-05,8.25077049610362e-05,5.161502717566226e-07,-5.13263985387372e-07,2.618329864141707e-10,2.8248154293896235e-10,19,15,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,2.8862863692505886e-09,3.851653344678622e-10,1.0294142571439945e-06,3.851653344678622e-10,0.0028038142557480186,0.0003741611754027377
0.005,5.165532399055884e-07,-5.124058336038204e-07,9.494919904676993e-05,8.243586213575172e-05,5.166332431540677e-07,-5.126179895416858e-07,2.721200134829812e-10,2.865093254506564e-10,23,21,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,4.015253612381889e-09,3.951416142450299e-10,1.0292512326957534e-06,3.951416142450299e-10,0.003901140445433693,0.0003839146444433882
0.01,5.165436688896393e-07,-5.11433619725073e-07,9.533370200091324e-05,8.269987882951894e-05,5.165452275242558e-07,-5.113895025240614e-07,1.9563455470976835e-10,3.00101142844321e-10,23,21,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,5.1557250001943726e-09,3.5823675821020505e-10,1.0279347300483172e-06,3.5823675821020505e-10,0.005015615145090031,0.00034850584738758207
0.015,5.166664565927629e-07,-5.103396259957882e-07,9.650863776783968e-05,8.320144458818816e-05,5.166584964678064e-07,-5.10351862176514e-07,4.166153551560544e-10,2.543425491222778e-10,23,21,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,6.306634291292381e-09,4.881172875916439e-10,1.0270103586443203e-06,4.881172875916439e-10,0.006140769894100482,0.00047528877057288836
0.02,5.141047694432221e-07,-5.064784428208886e-07,9.348536347214716e-05,8.355431690511036e-05,5.141899778399862e-07,-5.067278752520397e-07,4.2383569621998254e-10,4.5265267884460527e-10,23,21,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,7.462102587946523e-09,6.201057531223805e-10,1.020917853092026e-06,6.201057531223805e-10,0.007309209615001106,0.0006074164688734937
0.025,5.139188498088246e-07,-5.053270105525163e-07,9.90623493876663e-05,8.753083640960919e-05,5.13572634753282e-07,-5.056279527295993e-07,5.693661397054788e-10,7.46088421430211e-10,22,23,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,7.944682023682665e-09,9.38523166275262e-10,1.0192005874828812e-06,9.38523166275262e-10,0.007795013190979058,0.0009208704260469765
0.03,5.114229247234403e-07,-5.032859013726451e-07,9.361452316420712e-05,8.233948394933442e-05,5.114229479141824e-07,-5.028745951578637e-07,3.0410346127608845e-10,3.7137991384223557e-10,23,21,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,8.548352756318747e-09,4.800020370431398e-10,1.0142975430720461e-06,4.800020370431398e-10,0.00842785513452787,0.0004732527323856616
0.035,5.068235106823786e-07,-4.978967220164654e-07,9.193104356674076e-05,7.974871951551673e-05,5.068153079890927e-07,-4.976295020591334e-07,2.55865567091813e-10,2.9509639492283864e-10,23,21,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,9.185805929959294e-09,3.905753073604001e-10,1.004444810048226e-06,3.905753073604001e-10,0.009145157442267295,0.0003888632165555974
0.04,5.023048159020391e-07,-4.922047619262073e-07,9.133901007882124e-05,7.801849655264457e-05,5.024100191107536e-07,-4.920865072142291e-07,2.5657867131878716e-10,2.690101698599233e-10,23,21,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,1.0323511896524427e-08,3.7175137668040853e-10,9.944965263249827e-07,3.7175137668040853e-10,0.01038064148365954,0.00037382876243380716
0.045,4.977348618421831e-07,-4.861953955401e-07,9.127114073444303e-05,7.859513771090076e-05,4.971950333176264e-07,-4.856548381377134e-07,4.44858570453851e-10,6.056863707175131e-10,23,21,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,1.1540195179913003e-08,7.515019144215113e-10,9.828498714553398e-07,7.515019144215113e-10,0.011741564520759449,0.0007646678675147909
0.05,4.916215610271618e-07,-4.800576383805622e-07,8.809502791217922e-05,7.423669272239764e-05,4.919174047790864e-07,-4.797688852274738e-07,4.184702747573079e-10,4.38322448272204e-10,23,20,-5.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-266.hdf5,1.2148519551612618e-08,6.06006550719376e-10,9.716862900065602e-07,6.06006550719376e-10,0.012502512052043668,0.0006237135569312638
