VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.475,-6.149899042496564e-07,6.209835196589714e-07,-0.000183134941586,-0.0001796616398184,-6.152559708550295e-07,6.210310457470191e-07,9.970416418156536e-10,8.29772726606938e-10,45,47,2024/01/Data_0111/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-155.hdf5,5.7750748919896585e-09,1.297156433640587e-09,1.2362870166020486e-06,1.297156433640587e-09,0.004671305946302444,0.0010492471156239337
0.5,-5.701153351152926e-07,5.739048538263936e-07,-0.0002052051791604,-0.0002000920146676,-5.69546441791459e-07,5.740755935748897e-07,5.823720158404364e-10,1.0680831693499402e-09,43,45,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-156.hdf5,4.529151783430718e-09,1.2165355816755492e-09,1.1436220353663489e-06,1.2165355816755492e-09,0.0039603572188776906,0.0010637650240637357
0.525,-5.208265672010299e-07,5.23732819043768e-07,-0.0002320216075704,-0.0002249130455497,-5.200772510884955e-07,5.234304583222601e-07,8.778519195313285e-10,1.4420041345606262e-09,41,45,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-157.hdf5,3.353207233764603e-09,1.6881942769464592e-09,1.0435077094107557e-06,1.6881942769464592e-09,0.0032133995786749678,0.0016178155444304255
0.55,-4.716810562172802e-07,4.739251271195622e-07,-0.000254625799816,-0.0002472014119342,-4.711234628153252e-07,4.731168280207403e-07,1.048277109466948e-09,9.490217849894775e-10,39,41,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-158.hdf5,1.9933652054151352e-09,1.4140464089332408e-09,9.442402908360655e-07,1.4140464089332408e-09,0.002111078318475624,0.0014975526607044279
0.575,-4.299107352251408e-07,4.3039773204746e-07,-0.0002879810551925,-0.0002839169746894,-4.283185187273989e-07,4.297291299477316e-07,9.038587156533919e-10,8.715427788788524e-10,55,55,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-159.hdf5,1.410611220332702e-09,1.2556063846916642e-09,8.580476486751305e-07,1.2556063846916642e-09,0.0016439777237438479,0.00146333141681531
0.6,-3.967446878603196e-07,3.964206826188231e-07,-0.0003216293731784,-0.0003166160357252,-3.94814464969464e-07,3.955040663417184e-07,1.3525544976871307e-09,1.2235080124568239e-09,69,67,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-159.hdf5,6.896013722543805e-10,1.8238353888878605e-09,7.903185313111824e-07,1.8238353888878605e-09,0.0008725613090588848,0.0023077227863586747
0.625,-3.740858787143249e-07,3.7247131915478825e-07,-0.0003546866680551,-0.0003497336915252,-3.709667087821597e-07,3.707452651020471e-07,1.3515161147863832e-09,1.2941446705818992e-09,61,67,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-159.hdf5,-2.2144368011258948e-10,1.8712044882702725e-09,7.417119738842068e-07,1.8712044882702725e-09,-0.00029855751007083027,0.002522818341286191
0.65,-3.5583775699679425e-07,3.544623078439976e-07,-0.00038986705313,-0.0003836939300159,-3.5419384687586055e-07,3.535151300555059e-07,1.0454189735949814e-09,9.626573733474355e-10,51,51,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-159.hdf5,-6.787168203546696e-10,1.4211298493848365e-09,7.077089769313665e-07,1.4211298493848365e-09,-0.0009590337871614867,0.002008071890066778
0.675,-3.423396156489008e-07,3.421086435529571e-07,-0.0004253944063388,-0.0004196900692342,-3.399375481514964e-07,3.395918352928115e-07,1.0158209254663522e-09,8.598949817845933e-10,41,39,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-159.hdf5,-3.4571285868492713e-10,1.3309062823180462e-09,6.795293834443079e-07,1.3309062823180462e-09,-0.0005087533624118267,0.00195857086828437
0.7,-3.275853631116412e-07,3.25194564296048e-07,-0.0004644245739941,-0.0004615306864793,-3.262334029688716e-07,3.2484541196515696e-07,8.761142841390639e-10,9.108492253383003e-10,51,53,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-160.hdf5,-1.387991003714616e-09,1.2638127037547478e-09,6.510788149340285e-07,1.2638127037547478e-09,-0.00213183253989804,0.0019411099648675336
0.725,-3.118982517081156e-07,3.102521062099124e-07,-0.0005015742177252,-0.0004982389391332,-3.106219043900445e-07,3.098421002573733e-07,1.0276615824213026e-09,9.657843655295814e-10,55,53,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-161.hdf5,-7.798041326712087e-10,1.4102580503886626e-09,6.204640046474179e-07,1.4102580503886626e-09,-0.0012568080127618954,0.0022729105211956864
0.75,-2.9631164763619324e-07,2.955438537414261e-07,-0.0005382102126504,-0.0005391635983705,-2.950090316095327e-07,2.940964989997256e-07,9.385427803007955e-10,8.620841933874796e-10,49,49,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-162.hdf5,-9.12532609807129e-10,1.2743828729794232e-09,5.891055306092582e-07,1.2743828729794232e-09,-0.0015490138224697695,0.0021632531620702695
0.8,-2.722009491226134e-07,2.7172584712705545e-07,-0.0006154094280683,-0.0006215304536801,-2.70481891925896e-07,2.704407519536636e-07,1.1462187873534031e-09,7.513843792229911e-10,31,41,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-163.hdf5,-4.113997223240558e-11,1.3705458743953906e-09,5.409226438795596e-07,1.3705458743953906e-09,-7.605518589006544e-05,0.002533718811491352
0.85,-2.580494255249391e-07,2.58249952773336e-07,-0.0006973357969742,-0.0007020952336241,-2.565043341022746e-07,2.573026411315101e-07,1.2942621714652952e-09,7.824930250087106e-10,40,40,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-164.hdf5,7.983070292354549e-10,1.5124185606747042e-09,5.138069752337848e-07,1.5124185606747042e-09,0.0015537099878261114,0.002943557520770874
0.9,-2.460650174748121e-07,2.469049147518732e-07,-0.0007763285805504,-0.0007845728646113,-2.440144294815289e-07,2.452639993257211e-07,1.3399454903943731e-09,9.354205557685308e-10,40,40,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-165.hdf5,1.2495698441921703e-09,1.6341559085296983e-09,4.892784288072499e-07,1.6341559085296983e-09,0.0025539034026869707,0.0033399413128276066
0.95,-2.308419067616579e-07,2.319209731029553e-07,-0.0008534638008995,-0.0008703864874559,-2.2830804540138177e-07,2.297984038137725e-07,1.456444176194465e-09,1.0947091879636e-09,40,40,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-166.hdf5,1.4903584123907194e-09,1.8219818452944854e-09,4.5810644921515426e-07,1.8219818452944854e-09,0.0032533015305592386,0.003977222958314271
1.0,-2.1700569725586122e-07,2.1697390907582558e-07,-0.0009240666506573,-0.0009296640574768,-2.1325201864419682e-07,2.1526077392782815e-07,1.7017132753730123e-09,1.133290717588959e-09,51,65,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-167.hdf5,2.0087552836313246e-09,2.0445478527425186e-09,4.28512792572025e-07,2.0445478527425186e-09,0.0046877370254790945,0.004771316871761063
