VectorMagnet - Field Z,ic+,ic-,center+,center-,ic+ from fit,ic- from fit,rmse+,rmse-,#points in +fit,#points in -fit,gate 15 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.0,3.770264777812621e-06,-3.7705749183595513e-06,0.0001137581907859,6.810637232877979e-05,3.767902215508914e-06,-3.768008811311645e-06,2.025359193151555e-09,2.3006539365770473e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-1.0659580273111456e-10,3.065140844589524e-09,7.535911026820559e-06,3.065140844589524e-09,-1.414504528407203e-05,0.00040673792909539747
0.005,3.7661164708931374e-06,-3.765738410787493e-06,0.0001118680231471,6.621042687941698e-05,3.767989348472229e-06,-3.764018626514797e-06,2.362814911179661e-09,1.592284892117696e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,3.970721957432121e-09,2.849257005283871e-09,7.532007974987026e-06,2.849257005283871e-09,0.000527179733560885,0.00037828656192033934
0.01,3.7609707997862415e-06,-3.7559042508745775e-06,0.0001136000205363,6.805359224023416e-05,3.761016301421284e-06,-3.7565119246187e-06,2.063268620694673e-09,1.672074009375105e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,4.504376802583953e-09,2.655731329402701e-09,7.5175282260399835e-06,2.655731329402701e-09,0.0005991832244781246,0.0003532719434207784
0.015,3.750752461407245e-06,-3.74366297831114e-06,0.0001126301614097,6.683733446951382e-05,3.74907356931136e-06,-3.743667229658991e-06,1.834433672539974e-09,1.6601113479997823e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,5.406339652368895e-09,2.47408904179016e-09,7.492740798970351e-06,2.47408904179016e-09,0.0007215436643840438,0.00033019822147947373
0.02,3.726098096253477e-06,-3.724811043828175e-06,0.0001115197646163,6.596621139905353e-05,3.727634812297163e-06,-3.7238492738311775e-06,1.4164629347649647e-09,1.6621057695650655e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,3.785538465985564e-09,2.1837955112108037e-09,7.4514840861283405e-06,2.1837955112108037e-09,0.000508024766909549,0.0002930685710089768
0.025,3.696282325549631e-06,-3.695364082702296e-06,0.0001132971027996,6.782409654195528e-05,3.698917810164439e-06,-3.692319545861942e-06,1.567781061376463e-09,2.159356164582541e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,6.5982643024971926e-09,2.668474564602655e-09,7.391237356026381e-06,2.668474564602655e-09,0.0008927144380118378,0.00036103232779184673
0.03,3.665468744717563e-06,-3.6552934507862746e-06,0.0001137089910507,6.757012563802406e-05,3.663799398732033e-06,-3.655029206757888e-06,2.444468199444434e-09,1.812782946812108e-09,19,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,8.770191974145272e-09,3.0432888115241217e-09,7.318828605489921e-06,3.0432888115241217e-09,0.001198305418378929,0.0004158166778525636
0.035,3.6207140360142856e-06,-3.60517865879227e-06,0.0001145864459775,6.898214405520427e-05,3.621677633379288e-06,-3.6054115866080952e-06,9.862639893790186e-10,1.507550719927832e-09,21,17,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,1.626604677119261e-08,1.801506544506775e-09,7.227089219987383e-06,1.801506544506775e-09,0.0022507051284501797,0.0002492720170716518
0.04,3.574306784447708e-06,-3.545100168115698e-06,0.0001147623854792,6.979799157232823e-05,3.571491473906646e-06,-3.543981684213091e-06,2.3892994922209717e-09,1.7877962725204672e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,2.7509789693555224e-08,2.9841192294486944e-09,7.1154731581197376e-06,2.9841192294486944e-09,0.0038661926033917724,0.0004193876451405669
0.045,3.515105353762918e-06,-3.473354168392508e-06,0.0001149329769969,6.990245591274005e-05,3.5161250361309694e-06,-3.472736994320931e-06,2.158717633562786e-09,1.8643468476046656e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,4.338804181003837e-08,2.852341317168822e-09,6.9888620304519e-06,2.852341317168822e-09,0.0062081697450869396,0.0004081345819654231
0.05,3.4599515758349806e-06,-3.3846500181776856e-06,0.0001164710470644,7.101288573231187e-05,3.457050022402912e-06,-3.3848005255107294e-06,1.875583116673656e-09,1.3486697132781362e-09,19,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,7.224949689218266e-08,2.3101346331036626e-09,6.841850547913641e-06,2.3101346331036626e-09,0.010559934974641397,0.00033766645697134794
