VectorMagnet - Field Z,ic+,ic-,center+,center-,ic+ from fit,ic- from fit,rmse+,rmse-,#points in +fit,#points in -fit,gate 15 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.005,1.466970982888646e-08,-1.3069276423921286e-08,9.009501088959792e-05,9.060473379958124e-05,1.4328884053598536e-08,-1.2887410938451966e-08,4.3106453709681936e-10,1.1327902230335876e-10,40,40,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,1.4414731151465701e-09,4.45700316397128e-10,2.72162949920505e-08,4.45700316397128e-10,0.05296360564755799,0.016399183115361367
0.01,1.4898805041582583e-08,-1.298228031750646e-08,9.636607194702658e-05,8.713391301446402e-05,1.455150352730844e-08,-1.2856909619880952e-08,3.0268311230696147e-10,8.177733116406961e-11,40,40,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,1.6945939074274889e-09,3.1353564130437635e-10,2.740841314718939e-08,3.1353564130437635e-10,0.061827508886674154,0.011461237653186764
0.015,1.5048452665362616e-08,-1.3190020959553713e-08,9.160911303347194e-05,9.10869910646207e-05,1.4693977177514485e-08,-1.2996911462669672e-08,2.7030478279528315e-10,1.2294868361561288e-10,40,40,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,1.697065714844813e-09,2.969529498166625e-10,2.7690888640184157e-08,2.969529498166625e-10,0.061286069107297766,0.01074397091462238
0.02,1.5158776549295544e-08,-1.300341754736674e-08,8.65240226562617e-05,8.489521864636049e-05,1.4538211264491668e-08,-1.2885742033350484e-08,2.851946964555184e-10,9.732899968547635e-11,40,40,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,1.652469231141184e-09,3.01345232360047e-10,2.7423953297842152e-08,3.01345232360047e-10,0.060256419386157875,0.011008325494624011
0.025,1.4887757556715721e-08,-1.3183174410047836e-08,8.742826663227884e-05,8.172167714602537e-05,1.443130864396153e-08,-1.2721362087405325e-08,2.9635833651377136e-10,1.2921856473257498e-10,40,40,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,1.7099465565562058e-09,3.2330434746961946e-10,2.7152670731366855e-08,3.2330434746961946e-10,0.06297526211964372,0.011930495162597601
0.03,1.4665217163245873e-08,-1.2786195684512192e-08,9.759372942404616e-05,8.391116337582977e-05,1.4425146710321736e-08,-1.2664210688109415e-08,2.4728815508538916e-10,1.0546003082517701e-10,40,40,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,1.7609360222123202e-09,2.688368459627191e-10,2.7089357398431153e-08,2.688368459627191e-10,0.06500471739925077,0.009945021710967413
0.035,1.56879465372853e-08,-1.3569056105102069e-08,0.0001063440627549,0.000106781951026,1.508462449997653e-08,-1.3108898195193433e-08,3.7474737743515134e-10,2.579010378514829e-10,40,40,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,1.9757263047830985e-09,4.549159727019879e-10,2.8193522695169966e-08,4.549159727019879e-10,0.07007731265598727,0.01617504903793943
0.04,1.5557466634437906e-08,-1.3496133802403402e-08,8.075343796117196e-05,8.075905318523569e-05,1.50985888848103e-08,-1.3402624177288933e-08,2.379476453807595e-10,1.610312143410063e-10,30,30,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,1.6959647075213658e-09,2.8731539105029995e-10,2.850121306209923e-08,2.8731539105029995e-10,0.059505000851232226,0.010098644243301187
0.045,1.5599471625091933e-08,-1.3575450325979312e-08,8.68055565225131e-05,7.810274473169029e-05,1.5221171300889058e-08,-1.3262180631178252e-08,3.19436230460365e-10,1.4499281045789442e-10,30,30,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,1.9589906697108065e-09,3.5080253764077353e-10,2.848335193206731e-08,3.5080253764077353e-10,0.06877669013053632,0.012345149844939177
0.05,1.5492085307291382e-08,-1.3246666816968651e-08,7.454574203984594e-05,7.127856440850598e-05,1.5192493876553458e-08,-1.3020133940521153e-08,2.8736125295411117e-10,1.0348260060788024e-10,30,30,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,2.1723599360323052e-09,3.0542615855215595e-10,2.821262781707461e-08,3.0542615855215595e-10,0.07699956027199877,0.010857912561570565
