angle-from-z,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
210.0,-3.307106095786966e-06,3.326095028718709e-06,-4.9488095842669634e-05,-4.207798448484972e-06,-3.307977197034154e-06,3.326949910569632e-06,2.5844967488675787e-09,2.9898482822214884e-09,27,21,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-064.hdf5,1.8972713535477883e-08,3.952064801544867e-09,6.634927107603786e-06,3.952064801544867e-09,0.00285952102077123,0.0005956479845458858
225.0,-3.288559481260567e-06,3.296632527352171e-06,-4.999832088435468e-05,-4.875999393294265e-06,-3.2879530874897048e-06,3.2981990249710783e-06,1.6087050279732887e-09,2.895519947052977e-09,27,21,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-064.hdf5,1.024593748137349e-08,3.3123960558496346e-09,6.586152112460783e-06,3.3123960558496346e-09,0.001555678840455038,0.0005029340360672528
240.0,-3.26464910123574e-06,3.264277686462959e-06,-3.9426580206244776e-05,5.983159076992573e-06,-3.26369952688879e-06,3.264540921947626e-06,1.4756026637523127e-09,1.840166125399048e-09,25,19,-3.6,2024/06/Data_0613/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-064.hdf5,8.413950588361568e-10,2.3587315638578005e-09,6.528240448836416e-06,2.3587315638578005e-09,0.00012888542715765408,0.000361311995465669
255.0,-3.245396426389566e-06,3.240169690064141e-06,-4.394694191078852e-05,1.44651382103537e-06,-3.245824572336228e-06,3.2401110725459225e-06,7.025232295959903e-10,1.733819929505169e-09,17,21,-3.6,2024/06/Data_0614/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-065.hdf5,-5.713499790305619e-09,1.8707406116485765e-09,6.48593564488215e-06,1.8707406116485765e-09,-0.0008809060254574008,0.0002884304501182737
270.0,-3.2371098080011637e-06,3.2282576055222487e-06,-4.430545656472189e-05,7.85000492901521e-07,-3.237897646796496e-06,3.227479778908292e-06,1.320730633804436e-09,2.29412907228404e-09,17,21,-3.6,2024/06/Data_0614/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-065.hdf5,-1.0417867888203885e-08,2.6471414029795042e-09,6.465377425704788e-06,2.6471414029795042e-09,-0.0016113317448081135,0.00040943392244334947
285.0,-3.24465700857453e-06,3.2302885241695062e-06,-3.933393057362248e-05,5.766434155487091e-06,-3.243823895471882e-06,3.229382157132886e-06,9.388338461306184e-10,2.2848832247223807e-09,19,21,-3.6,2024/06/Data_0614/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-065.hdf5,-1.444173833899637e-08,2.47024297210986e-09,6.4732060526047685e-06,2.47024297210986e-09,-0.00223100241543912,0.00038161138386241046
300.0,-3.263725671052088e-06,3.242216511996808e-06,-4.244700893834696e-05,2.934615917084621e-06,-3.263580504825308e-06,3.2424003761674586e-06,1.061872603593699e-09,2.428514224722845e-09,17,21,-3.6,2024/06/Data_0614/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-065.hdf5,-2.118012865784922e-08,2.6505197161960636e-09,6.505980880992767e-06,2.6505197161960636e-09,-0.0032554858437606232,0.00040739956203308524
315.0,-3.292359514420753e-06,3.2621866795765003e-06,-4.847706198160138e-05,-2.420259652180668e-06,-3.291991309460781e-06,3.2617458269818125e-06,8.767588254188319e-10,3.318978042259436e-09,17,23,-3.6,2024/06/Data_0614/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-065.hdf5,-3.024548247896851e-08,3.4328299233941215e-09,6.553737136442594e-06,3.4328299233941215e-09,-0.0046149978019084745,0.0005238028941789509
330.0,-3.3210374200510056e-06,3.279159951443254e-06,-4.894267142582702e-05,-2.7768491435067403e-06,-3.321930454600258e-06,3.2800819640747214e-06,9.878269840966834e-10,3.6708932850531492e-09,17,23,-3.6,2024/06/Data_0614/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-065.hdf5,-4.184849052553661e-08,3.801481245614379e-09,6.602012418674979e-06,3.801481245614379e-09,-0.006338747622946094,0.0005758180044197725
345.0,-3.3465284988732697e-06,3.296299920231665e-06,-4.5746246826392345e-05,1.3325583165675355e-06,-3.346482455812063e-06,3.29602995433724e-06,1.4833978927343683e-09,3.2177805456480553e-09,17,21,-3.6,2024/06/Data_0614/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-065.hdf5,-5.045250147482269e-08,3.54324440987633e-09,6.642512410149303e-06,3.54324440987633e-09,-0.007595394386879086,0.0005334346997833965
360.0,-3.3606986075113847e-06,3.3046712751934767e-06,-5.7823761235195097e-05,-1.0581253912088845e-05,-3.361136913871705e-06,3.305186772253173e-06,1.1716033825057327e-09,3.3157304602578893e-09,15,23,-3.6,2024/06/Data_0614/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-065.hdf5,-5.59501416185321e-08,3.5166351774076408e-09,6.666323686124879e-06,3.5166351774076408e-09,-0.008392953035716725,0.0005275409955500845
