imax,b,c,bstar,imax_err,b_err,c_err,bstar_err,ndata,chisqr,redchi,rsquared,datapath,bcol,icp_col,icm_col,icp_err_col,icm_err_col,bmax,bmask,invert_current,remove_zero_field_offset,quiet,parent_csv,device,wsc,gate
4.021361979577174e-06,28.514079439761225,-0.2061000298267822,-0.001490248396668,0.0,0.3126263841456438,0.0313301151672705,0.0007874704532418,50,6.268218530307083e-15,1.333663517086613e-16,0.9934362761724688,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-3.1V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-3.1V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-3.1
3.187184424430921e-06,32.601382830018395,-0.3352577764932212,-0.0084042900893214,0.0,0.7163195452930129,0.0370660473648485,0.0009898396306224,50,7.206900238936631e-15,1.533383029560985e-16,0.9891973765047294,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-4.4V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-4.4V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-4.4
4.068414003735519e-06,29.43412609479437,-0.1608744077500639,0.0026592302867127,0.0,0.2128510126083142,0.0249246605050188,0.0006120491777802,50,4.366614900897769e-15,9.290670001910146e-17,0.9962319085493724,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-2.5V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-2.5V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-2.5
9.006947315217733e-07,30.90648878862669,-0.1286853682194394,-0.0005979516550379,0.0,0.813123230766412,0.0912667348403371,0.0022386036483968,50,2.969975702016508e-15,6.319097238332996e-17,0.9478802251408548,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-5.7V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-5.7V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-5.7
3.822932632449888e-06,24.10171081453495,-0.0203264936120133,0.0105838035168542,0.0,0.237198549063627,0.0291828363079112,0.0006723510407653,50,3.2223730487924943e-15,6.856112869771264e-17,0.9961941383357922,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_4.0V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_4.0V/fit_diode/data_fit.csv,0.9-ENE,9e-07,4.0
1.2333084310617162e-06,30.59367857136492,-0.2203350918570618,-0.0032775676314695,0.0,0.7484015950973865,0.0638480292742583,0.0016139996188043,50,2.774167796233326e-15,5.902484672836864e-17,0.973416629773618,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-5.5V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-5.5V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-5.5
3.5450346910284007e-06,20.326378827504705,0.1129079526379858,0.0169460246186872,0.0,0.2643141964079645,0.0247971804610305,0.0005459888122048,50,1.2300731444536498e-15,2.617176903092872e-17,0.9978334257572912,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_8.0V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_8.0V/fit_diode/data_fit.csv,0.9-ENE,9e-07,8.0
8.069725321619812e-07,30.12691243503352,-0.114946925698822,1.0012542550722293e-06,0.0,0.5154886414250464,0.0616710169325498,0.0015074492173988,50,1.0309852562747437e-15,2.193585651648391e-17,0.9767489429398856,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-5.8V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-5.8V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-5.8
2.5168021006043688e-06,33.87985976337318,-0.3215492662958568,-0.0084528518002204,0.0,0.7869171255202649,0.0403813567805605,0.0010676088845312,50,5.651357597483952e-15,1.2024165101029683e-16,0.987273520352774,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-4.8V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-4.8V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-4.8
3.4096965666643688e-06,31.75581655717879,-0.310019262015974,-0.0073756412018176,0.0,0.6460653606837218,0.0375512927712606,0.0009888177114364,50,7.994134107316686e-15,1.7008795973014226e-16,0.989319273116534,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-4.2V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-4.2V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-4.2
3.7757318851300665e-07,27.022010808959013,0.0851780877246976,0.0077476528890631,0.0,0.7103092145558934,0.077033273275912,0.0018394051933797,50,2.641852983407767e-16,5.6209637944846106e-18,0.9682497641556408,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-6.2V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-6.2V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-6.2
2.864129283236252e-06,33.2537186622054,-0.3348517806590659,-0.0085152868616509,0.0,0.7058890542670221,0.0357256226874408,0.0009533475380625,50,5.604343221385175e-15,1.1924134513585479e-16,0.9899021100656764,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-4.6V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-4.6V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-4.6
3.663121090386748e-06,30.47356527547353,-0.2674513127856672,-0.0054316206517619,0.0,0.5199611329596328,0.0370508550652742,0.000955629625182,50,8.237253331981291e-15,1.7526070919109126e-16,0.9901022931536344,../data/processed/centermax/JS633-W2_Wsc=0.9um-ENE_WFS06_slopes/diode-lowfield_-3.9V/data.csv,,ic+ from fit,ic- from fit,rmse+,rmse-,0.15,,False,True,True,diode-lowfield_-3.9V/fit_diode/data_fit.csv,0.9-ENE,9e-07,-3.9
