field,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err,parent_csv
0.015,-3.975734923923104e-06,3.981835071614701e-06,-9.821836494678936e-05,-0.0001012444013039,-3.979786222650761e-06,3.983053740159296e-06,3.6495784266181485e-09,2.9630771993259996e-09,45,43,-3.2,2023/12/Data_1223/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-037.hdf5,3.267517508535124e-09,4.7009838524719706e-09,7.962839962810057e-06,4.7009838524719706e-09,0.0004103457464668,0.0005903652805044,diode-lowfield_-3.2V/data.csv
0.02,-3.958995263925372e-06,3.965908807854599e-06,-0.0001001202122651,-0.0001028672193028,-3.962253617234094e-06,3.968555607387838e-06,2.988564408259376e-09,2.953509703177917e-09,43,43,-3.2,2023/12/Data_1223/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-037.hdf5,6.301990153744172e-09,4.20175401339498e-09,7.930809224621931e-06,4.20175401339498e-09,0.0007946213274402,0.0005298015903461,diode-lowfield_-3.2V/data.csv
0.025,-3.941702260710567e-06,3.949795533621953e-06,-9.738756944697024e-05,-0.0001002511783712,-3.940148058583237e-06,3.949025690453977e-06,3.5155338975611e-09,2.2309931455093714e-09,45,43,-3.2,2023/12/Data_1223/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-037.hdf5,8.877631870740442e-09,4.163689349628637e-09,7.889173749037214e-06,4.163689349628637e-09,0.0011252929841764,0.0005277728844979,diode-lowfield_-3.2V/data.csv
0.03,-3.909826298812205e-06,3.918288454720281e-06,-9.47543178793951e-05,-9.734949904873804e-05,-3.911044415582739e-06,3.921524687486324e-06,2.6341550117039563e-09,2.923262301728453e-09,45,43,-3.2,2023/12/Data_1223/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-037.hdf5,1.0480271903584522e-08,3.9350012846747336e-09,7.832569103069063e-06,3.9350012846747336e-09,0.0013380375922221,0.0005023900530459,diode-lowfield_-3.2V/data.csv
0.035,-3.870023768602696e-06,3.886235576990842e-06,-9.314687582972578e-05,-9.58132318412218e-05,-3.872078158340723e-06,3.888543395257956e-06,3.3770775769036566e-09,2.893717342289649e-09,45,43,-3.2,2023/12/Data_1223/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-037.hdf5,1.6465236917233626e-08,4.447274785471811e-09,7.76062155359868e-06,4.447274785471811e-09,0.002121638943932,0.0005730578103982,diode-lowfield_-3.2V/data.csv
0.04,-3.823135447879622e-06,3.8464802532800085e-06,-9.035866916076664e-05,-9.322177266113034e-05,-3.825443876777882e-06,3.849047067791444e-06,4.609301681172924e-09,3.253557483312844e-09,47,45,-3.2,2023/12/Data_1223/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-037.hdf5,2.3603191013562173e-08,5.641923278925773e-09,7.674490944569327e-06,5.641923278925773e-09,0.0030755383235241,0.0007351562472232,diode-lowfield_-3.2V/data.csv
0.045,-3.765931869708616e-06,3.8059855870181214e-06,-8.984375108610154e-05,-9.244268215663591e-05,-3.767958569745531e-06,3.805453747957461e-06,3.569156182828204e-09,2.744116016607417e-09,47,45,-3.2,2023/12/Data_1223/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-037.hdf5,3.749517821192992e-08,4.502116010280294e-09,7.573412317702992e-06,4.502116010280294e-09,0.0049508961930257,0.0005944706293015,diode-lowfield_-3.2V/data.csv
0.05,-3.694005478078941e-06,3.757933848737313e-06,-8.904705763166069e-05,-9.168254021003147e-05,-3.69648208289368e-06,3.75442125759439e-06,3.4322030464101126e-09,3.657006505009375e-09,45,45,-3.2,2023/12/Data_1223/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-037.hdf5,5.7939174700710047e-08,5.015347877213278e-09,7.45090334048807e-06,5.015347877213278e-09,0.0077761275449474,0.0006731397899225,diode-lowfield_-3.2V/data.csv
0.055,-3.613879406446788e-06,3.702119600736669e-06,-9.029956923120611e-05,-9.282560339726472e-05,-3.612505610141919e-06,3.70052464258512e-06,2.762865303993853e-09,3.458335874285942e-09,45,45,-3.2,2023/12/Data_1223/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-037.hdf5,8.801903244320096e-08,4.4264558856252205e-09,7.313030252727039e-06,4.4264558856252205e-09,0.0120359179986133,0.0006053272496604,diode-lowfield_-3.2V/data.csv
0.06,-3.510700345865539e-06,3.646018165042059e-06,-8.693337542950923e-05,-8.954282531958162e-05,-3.512512186505321e-06,3.641964246653728e-06,2.228030634679748e-09,4.773771979140804e-09,43,45,-3.2,2023/12/Data_1223/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-037.hdf5,1.294520601484069e-07,5.268113459095328e-09,7.154476433159049e-06,5.268113459095328e-09,0.0180938551350077,0.0007364586067541,diode-lowfield_-3.2V/data.csv
-0.06,-3.799515445773944e-06,3.484913075065715e-06,-6.856065591429696e-05,-5.9129818099336446e-05,-3.799773833657588e-06,3.4850606406631483e-06,3.59890321727006e-09,3.296572009830273e-09,37,33,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,-3.147131929944397e-07,4.880521630243351e-09,7.284834474320736e-06,4.880521630243351e-09,-0.0432011453525558,0.0006705813122155,diode-lowfield_-0.5V/data.csv
-0.055,-3.844377407598802e-06,3.567459643898548e-06,-7.939332070454674e-05,-6.927493262249976e-05,-3.8432993541811466e-06,3.567347647219785e-06,3.5252232356921318e-09,3.602485175757078e-09,41,37,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,-2.759517069613616e-07,5.040347041922134e-09,7.4106470014009316e-06,5.040347041922134e-09,-0.0372371949317238,0.0006806207777713,diode-lowfield_-0.5V/data.csv
-0.05,-3.887763105392287e-06,3.6421342141149577e-06,-8.73574584429165e-05,-7.693852273650579e-05,-3.88517881046743e-06,3.6434097673146216e-06,2.5207245472774287e-09,2.746525976697311e-09,43,39,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,-2.4176904315280813e-07,3.727929342667336e-09,7.528588577782051e-06,3.727929342667336e-09,-0.032113461992903,0.0004954250146515,diode-lowfield_-0.5V/data.csv
-0.045,-3.925857481955764e-06,3.711707325743536e-06,-9.347064669097192e-05,-8.282959806722402e-05,-3.922904113923234e-06,3.711295248606211e-06,2.5554437660334283e-09,1.6047203495154832e-09,45,41,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,-2.116088653170229e-07,3.017518888343237e-09,7.634199362529445e-06,3.017518888343237e-09,-0.027718540644308,0.0003954151219658,diode-lowfield_-0.5V/data.csv
-0.04,-3.956904064994149e-06,3.7705763108231337e-06,-9.817257196666366e-05,-8.797450408481734e-05,-3.957646038977694e-06,3.771220226272189e-06,2.481559657017514e-09,2.331404766063937e-09,45,43,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,-1.864258127055053e-07,3.4049356109275434e-09,7.728866265249882e-06,3.4049356109275434e-09,-0.0241207191724487,0.0004406760139532,diode-lowfield_-0.5V/data.csv
-0.035,-3.987328955481098e-06,3.8288913716892096e-06,-9.994717075100554e-05,-8.975126590410143e-05,-3.987743681046896e-06,3.826117796328025e-06,2.165355083156204e-09,2.264953745503569e-09,45,45,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,-1.616258847188715e-07,3.133492956019058e-09,7.813861477374921e-06,3.133492956019058e-09,-0.02068450857324,0.0004011029916717,diode-lowfield_-0.5V/data.csv
-0.03,-4.016835726080866e-06,3.874377799381715e-06,-9.900479276078004e-05,-8.88223916482311e-05,-4.014783140228315e-06,3.8732255513787504e-06,2.02672267116899e-09,2.8272518167474046e-09,45,45,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,-1.4155758884956424e-07,3.4786430718215205e-09,7.888008691607065e-06,3.4786430718215205e-09,-0.0179459220170717,0.0004410749685874,diode-lowfield_-0.5V/data.csv
-0.025,-4.034433863515896e-06,3.914267255950867e-06,-0.0001032208799987,-9.277942990403036e-05,-4.035418277413923e-06,3.915259628272966e-06,2.0275819225729763e-09,2.6553846495920166e-09,45,45,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,-1.2015864914095685e-07,3.3409813064477994e-09,7.950677905686888e-06,3.3409813064477994e-09,-0.0151130067858755,0.0004202613751095,diode-lowfield_-0.5V/data.csv
-0.02,-4.047472724599581e-06,3.9493044688619705e-06,-0.0001072041513058,-9.668935030879552e-05,-4.049598086800026e-06,3.948810341323224e-06,1.720948519570796e-09,2.1577089695068988e-09,43,45,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,-1.0078774547680233e-07,2.7599586598540633e-09,7.99840842812325e-06,2.7599586598540633e-09,-0.0126009751042997,0.0003450908759398,diode-lowfield_-0.5V/data.csv
-0.015,-4.055286383494586e-06,3.979309518076378e-06,-0.0001093540768516,-9.932974842254772e-05,-4.057452290731474e-06,3.978399592172268e-06,2.2300808404721235e-09,2.3331676758886296e-09,41,45,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,-7.905269855920603e-08,3.227527220466529e-09,8.035851882903742e-06,3.227527220466529e-09,-0.0098375007044854,0.0004016603887162,diode-lowfield_-0.5V/data.csv
-0.01,-4.061826279819397e-06,4.001952347287203e-06,-0.0001080679292742,-9.772887890101446e-05,-4.062173567789622e-06,4.002808974315948e-06,2.459211052365002e-09,1.989106147309592e-09,43,45,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,-5.9364593473673975e-08,3.162951511695838e-09,8.064982542105571e-06,3.162951511695838e-09,-0.0073607838781725,0.0003921939297673,diode-lowfield_-0.5V/data.csv
-0.005,-4.06256480598586e-06,4.026731067572359e-06,-0.0001110918629886,-0.0001004453539134,-4.064395924507476e-06,4.028221992719776e-06,2.833895611877469e-09,2.974464605093025e-09,41,45,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,-3.61739317876993e-08,4.108333485243084e-09,8.092617917227253e-06,4.108333485243084e-09,-0.0044699913127856,0.0005076694057473,diode-lowfield_-0.5V/data.csv
0.0,-4.054519335749755e-06,4.04039689182064e-06,-0.0001100846929502,-9.927398140896233e-05,-4.054382613575538e-06,4.0425307312453215e-06,2.3087628039660302e-09,3.3815680613607592e-09,41,45,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,-1.1851882330216206e-08,4.094555926909809e-09,8.09691334482086e-06,4.094555926909809e-09,-0.0014637531396821,0.000505693977319,diode-lowfield_-0.5V/data.csv
0.005,-4.039815894172315e-06,4.0547639908224924e-06,-0.0001126747405009,-0.000101874248845,-4.041571609865632e-06,4.054736817539848e-06,2.454399211416496e-09,2.19663413578127e-09,41,45,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,1.3165207674216028e-08,3.293824071725969e-09,8.09630842740548e-06,3.293824071725969e-09,0.0016260753641317,0.0004068308977964,diode-lowfield_-0.5V/data.csv
0.01,-4.024682989404089e-06,4.063440299090271e-06,-0.0001071424998413,-9.663658080405549e-05,-4.025262901417361e-06,4.064061360957011e-06,2.472081059143302e-09,3.0702395001246782e-09,43,45,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,3.879845953964975e-08,3.941770585802896e-09,8.089324262374372e-06,3.941770585802896e-09,0.0047962547032651,0.0004872861806564,diode-lowfield_-0.5V/data.csv
0.015,-4.001040865175864e-06,4.061698943959207e-06,-0.000116398341072,-0.000105513683541,-3.99983802051371e-06,4.060782070581084e-06,1.868265875231981e-09,2.821605256163213e-09,39,43,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,6.094405006737389e-08,3.384061701884909e-09,8.060620091094794e-06,3.384061701884909e-09,0.0075607148555113,0.0004198384722516,diode-lowfield_-0.5V/data.csv
0.02,-3.971828798862827e-06,4.054315322740413e-06,-0.0001101876733838,-9.945977015830144e-05,-3.972827039164829e-06,4.056200362722751e-06,1.544723923892511e-09,2.797073898191036e-09,41,45,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,8.337332355792179e-08,3.1952768883130422e-09,8.02902740188758e-06,3.1952768883130422e-09,0.0103839879209181,0.0003979870777133,diode-lowfield_-0.5V/data.csv
0.025,-3.941676326649201e-06,4.046725042744694e-06,-0.0001079492926175,-9.678372458284451e-05,-3.940391036274847e-06,4.043323990967843e-06,2.43507194690162e-09,2.5462627988177462e-09,43,45,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,1.0293295469299601e-07,3.523212969326496e-09,7.98371502724269e-06,3.523212969326496e-09,0.012892864329671,0.0004413366170821,diode-lowfield_-0.5V/data.csv
0.03,-3.898982093700763e-06,4.024334201450699e-06,-0.0001081832731392,-9.650504562900985e-05,-3.899706587898029e-06,4.025141593721144e-06,1.7697298553651855e-09,2.7359041969067222e-09,41,45,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,1.2543500582311478e-07,3.258391556523356e-09,7.924848181619172e-06,3.258391556523356e-09,0.0158280642036837,0.0004112128856999,diode-lowfield_-0.5V/data.csv
0.035,-3.858032590619123e-06,4.001791846241869e-06,-0.000102201499711,-9.023123787755074e-05,-3.853920736886076e-06,4.000657134973856e-06,2.039199888054393e-09,2.476830703488733e-09,43,45,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,1.4673639808777962e-07,3.2082746947830918e-09,7.854577871859932e-06,3.2082746947830918e-09,0.0186816402461909,0.0004085304835134,diode-lowfield_-0.5V/data.csv
0.04,-3.7994476953988232e-06,3.971791934806307e-06,-0.000102856389365,-9.081746381898845e-05,-3.799605333143065e-06,3.970016561860812e-06,1.863046127077046e-09,2.489574101038783e-09,43,45,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,1.704112287177471e-07,3.1094887162007593e-09,7.769621895003877e-06,3.1094887162007593e-09,0.0219330143758124,0.0004003073237214,diode-lowfield_-0.5V/data.csv
0.045,-3.7381015254211856e-06,3.934352662194898e-06,-0.0001034972494922,-9.130083295011364e-05,-3.7358033402620408e-06,3.932765274950592e-06,1.9706394314293572e-09,2.8170036884386182e-09,43,45,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,1.969619346885512e-07,3.437867005772765e-09,7.668568615212632e-06,3.437867005772765e-09,0.0256843153620383,0.0004484540654724,diode-lowfield_-0.5V/data.csv
0.05,-3.66471851653492e-06,3.891390251235843e-06,-0.0001007744547594,-8.846785088110482e-05,-3.663020851841824e-06,3.890701268303218e-06,2.335487866640349e-09,2.805399353421806e-09,43,45,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,2.2768041646139418e-07,3.650310823396245e-09,7.553722120145042e-06,3.650310823396245e-09,0.0301414869173162,0.00048346610577,diode-lowfield_-0.5V/data.csv
0.055,-3.5832830102845205e-06,3.851819209055242e-06,-9.826217453823172e-05,-8.609059210859449e-05,-3.5828793504692447e-06,3.848041478557727e-06,2.9135608124040843e-09,2.9365070202585942e-09,45,43,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,2.651621280884826e-07,4.136654455910568e-09,7.430920829026972e-06,4.136654455910568e-09,0.0356836163632231,0.000557035575634,diode-lowfield_-0.5V/data.csv
0.06,-3.492447500617288e-06,3.7999554052837166e-06,-9.776887774488344e-05,-8.550392043076586e-05,-3.4910307915959407e-06,3.7982874425116703e-06,2.90154137899405e-09,3.1277707055857034e-09,45,43,0.5,2024/01/Data_0106/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-109.hdf5,3.072566509157296e-07,4.266367536996172e-09,7.289318234107611e-06,4.266367536996172e-09,0.0421516307901112,0.0005858100680124,diode-lowfield_-0.5V/data.csv
-0.06,-2.7182885455763425e-06,2.6379974197956685e-06,-6.452355311832387e-05,-7.949760330027519e-05,-2.7166199759909444e-06,2.6363837008253544e-06,1.5400768959533571e-09,1.716798528888919e-09,37,41,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-8.023627516558993e-08,2.306346468821301e-09,5.353003676816299e-06,2.306346468821301e-09,-0.0149890192515822,0.000430899300237,diode-lowfield_-4.5V/data.csv
-0.055,-2.759296295365516e-06,2.709108273394499e-06,-7.503377122131227e-05,-9.023832732396462e-05,-2.758597689171413e-06,2.708012782816989e-06,1.1579518617703515e-09,1.7309688288980567e-09,39,43,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-5.058490635442409e-08,2.082571871699542e-09,5.466610471988402e-06,2.082571871699542e-09,-0.0092534316490314,0.0003809784951039,diode-lowfield_-4.5V/data.csv
-0.05,-2.802211268987508e-06,2.7726616229314407e-06,-8.30274420463093e-05,-9.828229621028016e-05,-2.8006400422556275e-06,2.7729503927999527e-06,1.6068915455457287e-09,1.6044214617757475e-09,41,45,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-2.7689649455674724e-08,2.2707418757210084e-09,5.57359043505558e-06,2.2707418757210084e-09,-0.0049680093609889,0.0004074159958881,diode-lowfield_-4.5V/data.csv
-0.045,-2.841608503121537e-06,2.828645384445248e-06,-8.800161178665938e-05,-0.0001036526836828,-2.840191365141171e-06,2.828872841176916e-06,1.647120005699146e-09,1.165683989235854e-09,43,43,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-1.1318523964254856e-08,2.0178759813068713e-09,5.669064206318088e-06,2.0178759813068713e-09,-0.0019965418545869,0.0003559458721356,diode-lowfield_-4.5V/data.csv
-0.04,-2.8799363777533404e-06,2.876642469072419e-06,-9.059314488606512e-05,-0.0001057481739371,-2.878655033841751e-06,2.876536375836388e-06,1.534577792589073e-09,1.790552146370084e-09,45,43,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-2.118658005363066e-09,2.358178532337632e-09,5.75519140967814e-06,2.358178532337632e-09,-0.0003681298943072,0.0004097480907692,diode-lowfield_-4.5V/data.csv
-0.035,-2.913861543242688e-06,2.916316016190036e-06,-8.918905643852375e-05,-0.0001047813348461,-2.912957952409168e-06,2.916327139070588e-06,1.3051246419082283e-09,2.109392553006807e-09,45,43,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,3.369186661420151e-09,2.480501415761873e-09,5.829285091479756e-06,2.480501415761873e-09,0.0005779759624974,0.000425524192272,diode-lowfield_-4.5V/data.csv
-0.03,-2.945155835699155e-06,2.948549874273407e-06,-8.970455363414997e-05,-0.0001055281885172,-2.944359895252879e-06,2.947756183455537e-06,1.108445038802944e-09,2.0674626040012e-09,45,43,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,3.396288202657634e-09,2.345858483155001e-09,5.892116078708416e-06,2.345858483155001e-09,0.0005764123037104,0.0003981352100884,diode-lowfield_-4.5V/data.csv
-0.025,-2.973066343720507e-06,2.972662123740933e-06,-8.879625409861257e-05,-0.0001047802697975,-2.972028004670776e-06,2.9726023589623654e-06,1.0845871950355831e-09,1.7637235064443279e-09,45,43,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,5.743542915893743e-10,2.070519256326641e-09,5.944630363633141e-06,2.070519256326641e-09,9.661732630224462e-05,0.0003483007587245,diode-lowfield_-4.5V/data.csv
-0.02,-2.9935632264819192e-06,2.988614489627285e-06,-9.505435624477131e-05,-0.0001113787227906,-2.9928374042132123e-06,2.988840817150984e-06,1.2395238293192558e-09,1.3993400105218843e-09,45,43,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-3.99658706222843e-09,1.8693773799042447e-09,5.981678221364196e-06,1.8693773799042447e-09,-0.0006681380900688,0.0003125172782582,diode-lowfield_-4.5V/data.csv
-0.015,-3.010343112358737e-06,3.0005896615447377e-06,-9.377525885649616e-05,-0.0001099820013863,-3.010610248436701e-06,3.000095518387789e-06,9.271432283872719e-10,1.449095647050616e-09,45,43,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-1.0514730048911933e-08,1.7203118206434014e-09,6.01070576682449e-06,1.7203118206434014e-09,-0.0017493336817361,0.0002862083954197,diode-lowfield_-4.5V/data.csv
-0.01,-3.0256207193021152e-06,3.008607267134929e-06,-9.52439194326689e-05,-0.0001110547451738,-3.0249320592365085e-06,3.008459243029415e-06,9.89966935283049e-10,1.278986826830428e-09,45,41,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-1.6472816207093453e-08,1.6173564344817379e-09,6.033391302265924e-06,1.6173564344817379e-09,-0.0027302747960184,0.0002680685507791,diode-lowfield_-4.5V/data.csv
-0.005,-3.0375501157405045e-06,3.012986194645973e-06,-9.51729308518458e-05,-0.0001104379976596,-3.036630407270321e-06,3.014559169055532e-06,1.359413169824713e-09,1.758193911023252e-09,45,43,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-2.207123821478916e-08,2.2224423490952724e-09,6.051189576325853e-06,2.2224423490952724e-09,-0.0036474213766395,0.0003672760709852,diode-lowfield_-4.5V/data.csv
0.0,-3.0419009114643702e-06,3.013326770404322e-06,-0.000101361249083,-0.0001163040370142,-3.042151823427199e-06,3.013914261160222e-06,1.5214354516291e-09,1.3170268589997255e-09,45,41,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-2.8237562266977258e-08,2.012293611976276e-09,6.0560660845874204e-06,2.012293611976276e-09,-0.0046626905771126,0.0003322809655756,diode-lowfield_-4.5V/data.csv
0.005,-3.044762172050248e-06,3.0129393185998574e-06,-9.673747966131264e-05,-0.0001109139676261,-3.0453255764404016e-06,3.0119228807168905e-06,1.5424126893320354e-09,1.527388647918297e-09,47,43,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-3.3402695723511096e-08,2.1707033390129952e-09,6.057248457157292e-06,2.1707033390129952e-09,-0.0055144998524936,0.0003583700353953,diode-lowfield_-4.5V/data.csv
0.01,-3.0454703854733715e-06,3.0051815661396083e-06,-9.98978901805067e-05,-0.0001137005897835,-3.045890255256082e-06,3.0070477391170776e-06,1.1504308847418723e-09,1.649809459656451e-09,45,41,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-3.884251613900448e-08,2.011308647060385e-09,6.05293799437316e-06,2.011308647060385e-09,-0.0064171343197489,0.0003322931873677,diode-lowfield_-4.5V/data.csv
0.015,-3.038135025912122e-06,2.9929349415073755e-06,-0.0001034838287589,-0.0001168774858388,-3.039212451075628e-06,2.9945274962848115e-06,1.1489868439331127e-09,1.2315493261980112e-09,43,41,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-4.4684954790816666e-08,1.6843053495106374e-09,6.03373994736044e-06,1.6843053495106374e-09,-0.0074058469839033,0.0002791554745078,diode-lowfield_-4.5V/data.csv
0.02,-3.033118620168369e-06,2.980790989762928e-06,-9.766839431185182e-05,-0.0001109051024546,-3.0320813430793927e-06,2.9817222655082083e-06,1.1121295096991751e-09,1.3050363536605242e-09,45,41,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-5.035907757118446e-08,1.7146288026040164e-09,6.013803608587601e-06,1.7146288026040164e-09,-0.0083739145553859,0.0002851255262282,diode-lowfield_-4.5V/data.csv
0.025,-3.019352014544555e-06,2.9647000884067546e-06,-9.646304896344136e-05,-0.0001093169444011,-3.019979279930564e-06,2.9638547846962645e-06,1.0937414712316623e-09,1.250416901485253e-09,45,43,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-5.612449523429928e-08,1.661268441105164e-09,5.983834064626828e-06,1.661268441105164e-09,-0.0093793535429193,0.00027763829918,diode-lowfield_-4.5V/data.csv
0.03,-2.998918361689962e-06,2.940452213140637e-06,-9.573445627259635e-05,-0.0001087088704894,-2.999880494806972e-06,2.939425898905737e-06,1.1030758771587452e-09,1.4565526221899811e-09,47,43,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-6.045459590123525e-08,1.827107531585934e-09,5.939306393712709e-06,1.827107531585934e-09,-0.0101787299549374,0.0003076457178933,diode-lowfield_-4.5V/data.csv
0.035,-2.970960348166714e-06,2.9104628346641475e-06,-9.319303399036014e-05,-0.0001062213789526,-2.9714183032421867e-06,2.910324960437328e-06,1.0326028738835787e-09,1.2796229033594436e-09,45,43,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-6.109334280485867e-08,1.644294216359918e-09,5.881743263679514e-06,1.644294216359918e-09,-0.0103869448335355,0.0002795740719322,diode-lowfield_-4.5V/data.csv
0.04,-2.9337954161708127e-06,2.876925114418075e-06,-9.16881012504646e-05,-0.0001046122742475,-2.9342016262690765e-06,2.8766101707299835e-06,1.230712618399479e-09,1.2732356474210127e-09,45,43,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-5.7591455539092967e-08,1.770814096101369e-09,5.8108117969990605e-06,1.770814096101369e-09,-0.0099110860153542,0.0003047596668134,diode-lowfield_-4.5V/data.csv
0.045,-2.8857348341858705e-06,2.836983457340847e-06,-9.208628141971792e-05,-0.0001050062940473,-2.886624813186169e-06,2.8369737440191008e-06,1.2778757770843651e-09,1.3787003784522215e-09,45,43,-4.5,2023/12/Data_1227/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-065.hdf5,-4.9651069167068346e-08,1.879835427691283e-09,5.723598557205269e-06,1.879835427691283e-09,-0.0086747993715534,0.0003284482897245,diode-lowfield_-4.5V/data.csv
