angle-from-z,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
135.0,-3.700519695229594e-06,3.665349717091672e-06,-5.778831571416986e-05,-1.0017810900861611e-05,-3.698759413199141e-06,3.665361353769058e-06,1.3767914034745976e-09,1.3201579346950606e-09,19,19,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-040.hdf5,-3.3398059430082906e-08,1.907451582929402e-09,7.364120766968199e-06,1.907451582929402e-09,-0.004535240592453355,0.0002590222593856649
150.0,-3.728440530976093e-06,3.70107543647874e-06,-5.716401659412511e-05,-9.164278941677444e-06,-3.728666142048541e-06,3.701185961757859e-06,2.052453734059622e-09,1.9101709353706484e-09,19,19,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-041.hdf5,-2.7480180290682063e-08,2.8038044391130532e-09,7.4298521038064e-06,2.8038044391130532e-09,-0.003698617402707605,0.00037737273603493814
165.0,-3.7530439056235503e-06,3.7328923678447487e-06,-4.05617520041089e-05,7.82146121520642e-06,-3.751694373223382e-06,3.733412388850236e-06,1.7021076140004462e-09,1.9986268656407475e-09,21,17,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-042.hdf5,-1.8281984373145727e-08,2.6252008833038377e-09,7.4851067620736185e-06,2.6252008833038377e-09,-0.0024424480443991717,0.00035072428451931274
180.0,-3.765361877792848e-06,3.7538792389052953e-06,-4.2772197082223496e-05,6.495240292315705e-06,-3.7652933628866496e-06,3.754034296354199e-06,1.7883808460444102e-09,1.5356385681416442e-09,19,19,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-043.hdf5,-1.1259066532450585e-08,2.3572212162761982e-09,7.5193276592408485e-06,2.3572212162761982e-09,-0.0014973501678190336,0.00031348864760409785
195.0,-3.7653910600925673e-06,3.755409385881272e-06,-3.4557427718926007e-05,1.4630811462618195e-05,-3.7639199121410537e-06,3.75627095966469e-06,1.0327557385863811e-09,1.4536290346150763e-09,19,19,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-044.hdf5,-7.64895247636355e-09,1.7831494008801001e-09,7.520190871805744e-06,1.7831494008801001e-09,-0.0010171221192058503,0.00023711503519578483
210.0,-3.74826549984602e-06,3.740404800057843e-06,-3.4458205017340745e-05,1.3295000602027745e-05,-3.747494534796007e-06,3.741027976254901e-06,1.8306178630710226e-09,2.59806182535885e-09,25,23,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,-6.4665585411057024e-09,3.1782207300597733e-09,7.488522511050908e-06,3.1782207300597733e-09,-0.0008635292918680447,0.0004244124138428824
225.0,-3.7175700489416177e-06,3.708428700211072e-06,-3.718172691117596e-05,9.74587198491472e-06,-3.715896910306173e-06,3.709041654262236e-06,1.9289308316549932e-09,2.37167086040763e-09,25,23,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,-6.855256043937074e-09,3.0570568891363298e-09,7.4249385645684095e-06,3.0570568891363298e-09,-0.0009232744465590808,0.0004117284157334938
240.0,-3.6829515172277328e-06,3.677950479121024e-06,-3.366001848488196e-05,1.2510448592997566e-05,-3.6808163120663954e-06,3.6769033883745663e-06,2.678735329413363e-09,2.431082545637257e-09,25,23,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,-3.912923691829038e-09,3.617427996346222e-09,7.357719700440962e-06,3.617427996346222e-09,-0.0005318120084942253,0.0004916507634392674
255.0,-3.653223924568673e-06,3.6537535563992407e-06,-3.684824229232895e-05,8.715026932316354e-06,-3.652888854164589e-06,3.653725392587481e-06,1.9031773760835533e-09,3.2490241363837333e-09,25,23,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,8.365384228920394e-10,3.7654006378658225e-09,7.30661424675207e-06,3.7654006378658225e-09,0.00011449056904350695,0.0005153413791097869
270.0,-3.638569402684064e-06,3.645617651542701e-06,-4.187817366084382e-05,4.005397509004593e-06,-3.637845043872383e-06,3.6454241596584673e-06,2.735366670588042e-09,1.8978718729894734e-09,25,23,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,7.579115786084147e-09,3.3292864804411894e-09,7.28326920353085e-06,3.3292864804411894e-09,0.0010406200257447402,0.00045711454431099157
285.0,-3.6407283106544593e-06,3.653253660914069e-06,-3.447631918257918e-05,1.0538442623885572e-05,-3.640035864057337e-06,3.653394265134748e-06,3.227438289363016e-09,2.272394865715966e-09,25,23,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,1.3358401077411114e-08,3.9471681415134515e-09,7.293430129192085e-06,3.9471681415134515e-09,0.001831566333095298,0.0005411959382957436
300.0,-3.660364043093062e-06,3.67383369706048e-06,-4.276262823746341e-05,2.922959821163913e-06,-3.659033379817336e-06,3.672619257351514e-06,1.8712789489527367e-09,2.511842336160437e-09,23,23,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,1.3585877534178023e-08,3.132257464915932e-09,7.331652637168851e-06,3.132257464915932e-09,0.0018530443552798035,0.0004272246651134317
315.0,-3.688426895273913e-06,3.700370868314153e-06,-4.2635887038425305e-05,3.628994820968289e-06,-3.687636649865429e-06,3.698626463801535e-06,2.399479181061447e-09,2.950879698576155e-09,25,23,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,1.0989813936105851e-08,3.803313205064264e-09,7.386263113666964e-06,3.803313205064264e-09,0.0014878719816751665,0.0005149176730303125
330.0,-3.720604917048395e-06,3.72537256689623e-06,-4.707206795256496e-05,1.6491405589015108e-07,-3.719570747761184e-06,3.723026493388749e-06,2.1306328407886517e-09,2.925469210020968e-09,23,25,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,3.4557456275653634e-09,3.619111272263928e-09,7.4425972411499335e-06,3.619111272263928e-09,0.00046431984905197243,0.00048626998682413136
345.0,-3.745523833183083e-06,3.740932378473912e-06,-5.079716247592167e-05,-2.7132093451971508e-06,-3.745602920028633e-06,3.74134315132994e-06,2.2145418911112717e-09,2.934680367905768e-09,23,25,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,-4.259768698692774e-09,3.6764853663870635e-09,7.486946071358573e-06,3.6764853663870635e-09,-0.000568959447295685,0.0004910528173186565
360.0,-3.760533212226463e-06,3.7503970191202567e-06,-5.199373354305213e-05,-3.391928238982064e-06,-3.760691414763881e-06,3.750261087323545e-06,1.4093272425787306e-09,2.7866744055263366e-09,23,25,-2.4,2024/06/Data_0611/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-045.hdf5,-1.0430327440335944e-08,3.122780414805071e-09,7.510952502087426e-06,3.122780414805071e-09,-0.0013886823858142055,0.000415763969347583
