VectorMagnet - Field Z,ic+,ic-,center+,center-,ic+ from fit,ic- from fit,rmse+,rmse-,#points in +fit,#points in -fit,gate 15 - Source voltage,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.0,3.598763205970493e-06,-3.591285742272978e-06,0.0001142086193501,6.815481428031165e-05,3.598277554941173e-06,-3.5933603518037653e-06,2.272223260117903e-09,2.1978078844756195e-09,21,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,4.917203137407788e-09,3.161227299781531e-09,7.191637906744938e-06,3.161227299781531e-09,0.0006837389759008877,0.00043956996719090273
0.005,3.592469589171063e-06,-3.591283722259096e-06,0.0001088926606724,6.391110997080162e-05,3.592691582838078e-06,-3.59420969143067e-06,2.3643127496662447e-09,2.016122170374997e-09,21,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,-1.5181085925918157e-09,3.1072050759664945e-09,7.186901274268748e-06,3.1072050759664945e-09,-0.0002112327044239633,0.0004323428173991765
0.01,3.5810824792539248e-06,-3.591026107897552e-06,0.000126133154339,8.04860225261152e-05,3.581948076711071e-06,-3.591201506307133e-06,1.5991403065366122e-09,1.7625592052314063e-09,19,21,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,-9.253429596062172e-09,2.379887533463709e-09,7.1731495830182035e-06,2.379887533463709e-09,-0.0012900092893599832,0.0003317774829777709
0.015,3.5660485947959854e-06,-3.58593421437135e-06,0.0001160704444895,7.021176089578144e-05,3.567150947070327e-06,-3.5847468095799826e-06,2.109848491420212e-09,2.265842596973301e-09,21,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,-1.7595862509655565e-08,3.09604640323863e-09,7.1518977566503095e-06,3.09604640323863e-09,-0.0024603067756797507,0.0004328998929968444
0.02,3.5473066964610685e-06,-3.5751866290152087e-06,0.0001175345850823,7.202111910876337e-05,3.5479372380101294e-06,-3.5739052042117854e-06,1.6067301970127102e-09,1.8616795134817087e-09,19,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,-2.5967966201655986e-08,2.459152808775818e-09,7.121842442221915e-06,2.459152808775818e-09,-0.003646242726138483,0.00034529957324895815
0.025,3.516095482168476e-06,-3.550706072386208e-06,0.0001186617716946,7.306828025115068e-05,3.517043840557226e-06,-3.551466014790792e-06,1.5639059554625547e-09,2.1707983590866687e-09,19,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,-3.442217423356617e-08,2.67547516403061e-09,7.068509855348018e-06,2.67547516403061e-09,-0.0048697922105212085,0.0003785107388793348
0.03,3.4810557046501654e-06,-3.520521727504445e-06,0.0001191274867054,7.438312708012306e-05,3.479963219040955e-06,-3.520315801030289e-06,1.524450351903796e-09,1.6133673815131087e-09,19,21,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,-4.035258198933396e-08,2.2196628534870045e-09,7.000279020071244e-06,2.2196628534870045e-09,-0.005764424799873659,0.0003170873225129172
0.035,3.4359614928462726e-06,-3.4759207256838886e-06,0.000120461203997,7.566086306451851e-05,3.438127255171301e-06,-3.476049426384306e-06,1.7221899364517961e-09,1.594906889388038e-09,19,21,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,-3.79221712130048e-08,2.3472678081193183e-09,6.914176681555606e-06,2.3472678081193183e-09,-0.0054846980283519125,0.0003394913409239147
0.04,3.387659575350333e-06,-3.4202359419186667e-06,0.0001183052647534,7.381273249287556e-05,3.387368813898049e-06,-3.4205474857969067e-06,1.2202529038616392e-09,2.1569590828332e-09,19,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,-3.317867189885758e-08,2.4782029042028423e-09,6.807916299694956e-06,2.4782029042028423e-09,-0.004873542863672431,0.0003640221508831123
0.045,3.331049350108753e-06,-3.347385876739686e-06,0.0001180389403441,7.435233114014572e-05,3.331862409726918e-06,-3.347483712315609e-06,2.429624032624106e-09,1.09908776141562e-09,19,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,-1.562130258869117e-08,2.6666583671700848e-09,6.679346122042527e-06,2.6666583671700848e-09,-0.0023387472820339808,0.0003992405261530431
0.05,3.275199078223554e-06,-3.2579148887667774e-06,0.0001159968904036,7.21874224797253e-05,3.272819640398681e-06,-3.258526593501197e-06,2.87308649616809e-09,1.9300728575104714e-09,19,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,1.4293046897483913e-08,3.461185815549646e-09,6.531346233899878e-06,3.461185815549646e-09,0.002188376849982046,0.0005299357864956993
